TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
        45,     30045, 43.925164,     156.1,      25.8,     76405,    122681,    197744,       316,     15483,         0,      1353,     66507,     98061,    164609,      1071,     12561,         0,      1735
        46,     30046,151.481435,         0,         0,     69860,    112959,    196057,        79,     14915,         0,      1856,     61255,     90141,    163291,       449,     12323,         0,      2130
        47,     30047,         0,         0,         0,     91708,    140607,    222894,         0,     10259,         0,       595,     78003,    112000,    186536,         0,      8290,         0,       553
        48,     30048,456.875777,      11.4,         0,    110283,    161441,    214293,         0,      9298,         0,       988,     92261,    128979,    179180,        12,      6738,         0,       821
        49,     30049,239.937161,      96.7,     308.5,    128383,    182066,    227404,       897,     16804,         0,      3253,    106855,    146055,    189275,       423,     13041,         0,      2493
        50,     30050,248.042036,     154.3,     475.7,    116604,    169346,    222687,      3692,     17425,      6814,      1643,     97621,    135777,    185461,      1034,     13868,      4653,      1791
        51,     30051, 46.653357,      69.0,      88.8,     95529,    151436,    204705,      5302,     17473,      9029,      1070,     81644,    121364,    170997,      2008,     14103,      6434,      1356
        52,     30052, 45.509891,      46.0,    1800.4,     97569,    149061,    208283,      5860,     17404,      9923,      1448,     83088,    119403,    173750,      1988,     14019,      9755,      1636
        53,     30053, 77.585652,     220.2,    1237.1,     93199,    144098,    206451,      5882,     17290,     14595,      1308,     79945,    115523,    172276,      2400,     13985,     12418,      1624
        54,     30054, 72.913789,     170.3,     669.9,     89540,    139657,    203881,      4989,     17068,     13797,      1390,     77069,    111941,    170138,      2461,     13824,     13325,      1851
        55,     30055, 75.013534,     156.2,     210.5,     88106,    142591,    202730,      3642,     16871,     11530,      1387,     76083,    114371,    168834,      2268,     13692,     11569,      1840
        56,     30056, 26.131260,      37.1,         0,     86647,    140820,    204097,      2292,     16664,         0,      1162,     74909,    112929,    169924,      1815,     13595,         0,      1521
        57,     30057, 28.559692,      87.2,         0,     84999,    134295,    203748,      1947,     16392,         0,      1668,     73428,    107584,    169517,      1921,     13239,         0,      2079
        58,     30058,252.494945,         0,         0,     72979,    117674,    201493,       596,     16027,         0,      1507,     63774,     93983,    167850,       921,     13234,         0,      2004
        59,     30059,190.274203,     129.4,         0,    116741,    168742,    226125,       552,     16885,         0,      2036,     97641,    135209,    188465,       581,     13356,         0,      2484
        60,     30060,195.748829,     152.2,         0,    110920,    162705,    227042,      1573,     17320,      7894,      1502,     93157,    130346,    189179,      1816,     13946,      7276,      1813
        61,     30061, 88.242831,     255.9,         0,     98393,    155204,    211203,      3973,     17425,     12145,      1055,     83793,    124402,    176315,      3004,     14197,     10052,      1292
        62,     30062, 75.224599,     205.1,      71.2,     95964,    152406,    205701,      5095,     17377,     16964,      1176,     81972,    122151,    171841,      3739,     14264,     13709,      1392
        63,     30063, 35.770124,      22.1,     194.3,     90983,    146034,    198510,      5778,     17444,      9572,      1202,     78139,    117000,    166004,      2533,     14171,      6874,      1363
        64,     30064, 85.373297,     210.3,     163.9,     98771,    155108,    207303,      4934,     17246,     13731,      1243,     84172,    124415,    173070,      3998,     14270,     12138,      1279
        65,     30065, 97.758595,     265.3,      69.5,     88086,    142290,    197253,      5828,     17327,     16008,      1076,     76020,    114107,    164698,      2986,     14175,     12504,      1294
        66,     30066, 51.309541,     162.5,     138.6,    103384,    160519,    217983,      4043,     17086,     12757,      1160,     87789,    128856,    181180,      3328,     14154,     11809,      1190
        67,     30067, 57.422659,     137.0,     113.9,    100660,    157509,    214318,      5111,     17185,     15357,      1180,     85747,    126423,    178200,      2733,     14085,     14084,      1370
        68,     30068, 52.467391,     174.2,      36.2,     96895,    153250,    215236,      2635,     16863,     11357,      1111,     82918,    122981,    178980,      2542,     14029,     11204,      1267
        69,     30069, 57.773502,      32.0,      82.9,     89329,    144153,    208532,      3292,     16971,     11939,      1032,     77078,    115638,    173615,      2203,     13952,     12172,      1397
        70,     30070, 34.826126,     103.6,      23.5,     94006,    149920,    214349,      1657,     16608,         0,      1091,     80752,    120290,    178244,      1712,     13874,         0,      1274
        71,     30071,143.723585,      25.0,         0,     89001,    145194,    216157,       830,     16227,         0,      1042,     76822,    116484,    179669,       879,     13569,         0,      1381
        72,     30072, 34.086920,      99.7,      85.6,     87717,    142129,    209024,      1819,     16628,         0,      1352,     75768,    113994,    173949,      1532,     13708,         0,      1656
        73,     30073,115.092528,       5.5,         0,     97721,    155377,    222642,       461,     15538,         0,      1604,     83555,    124717,    184795,       421,     13186,         0,      1754
        74,     30074,227.309852,      82.4,     140.8,    101751,    152434,    227958,       488,     16546,         0,       756,     85960,    121878,    190190,       743,     13432,         0,       671
        75,     30075,149.658472,     513.6,     592.8,    129823,    189562,    235723,      3132,     17019,     19877,      3241,    108172,    152274,    195718,      3056,     14050,     16092,      2096
        76,     30076,114.941966,     500.4,     158.3,    107044,    164482,    219378,      2791,     17247,     14082,      1446,     90382,    131957,    182907,      3120,     14121,     11698,      1763
        77,     30077, 80.280561,     518.4,     943.4,    107194,    164642,    216608,      3884,     17192,     19936,      1409,     90521,    132107,    180599,      4306,     14221,     15471,      1252
        78,     30078,112.191671,     581.9,     306.0,    108244,    165825,    220309,      4240,     16967,     20406,      1520,     91345,    133079,    183582,      4127,     14168,     15345,      1417
        79,     30079, 39.400546,     488.5,     406.9,     98516,    154931,    212097,      3938,     17091,     16199,      1334,     84104,    124329,    176657,      4259,     14238,     13867,      1354
        80,     30080, 46.560144,     552.9,     351.6,    103666,    160752,    219230,      3906,     16785,     23471,      1474,     88020,    129073,    182370,      3724,     14116,     19069,      1349
        81,     30081,187.307320,     157.7,     315.0,     98051,    155623,    223092,      1067,     16190,     11303,      1592,     83812,    124924,    185272,      1069,     13671,     10337,      1701
        82,     30082,152.546581,     376.8,     499.8,    108402,    166155,    226080,      2825,     16708,     13593,      1330,     91636,    133434,    187749,      3104,     14062,     12267,      1313
        83,     30083,113.808487,         0,     248.7,    132014,    192157,    242058,      3102,     16577,     22970,      3055,    109977,    154420,    200211,      2453,     13886,     17797,      2067
        84,     30084, 53.080907,     197.3,     251.8,    123827,    183679,    239290,      3957,     16568,     27370,      2562,    103511,    147601,    198354,      3290,     13999,     20429,      1716
        85,     30085, 57.165840,      62.5,     133.7,    113890,    172408,    235171,      2522,     16197,     24884,      1544,     96011,    138559,    195089,      2325,     13845,     20129,      1679
        86,     30086,388.510529,      15.0,     156.6,    135360,    194486,    245094,       157,     13544,         0,      2615,    112447,    156138,    202356,       163,     11782,         0,      1041
        87,     30087,219.151682,      69.0,         0,         0,         0,         0,       507,     15710,         0,         0,         0,         0,         0,       404,     13243,         0,         0
        88,     30088,205.655239,      69.0,         0,    116260,    174240,    240448,       699,     14836,      9159,      1102,     97851,    139952,    198646,       571,     13011,      9713,       885
        89,     30089,199.281081,     164.5,     335.7,    118756,    173496,    222656,      1280,     14644,     21454,      2537,    100321,    139793,    184818,      1073,     13060,     16634,      2162
        90,     30090,271.340268,     125.2,     716.7,    118131,    177712,    239607,      2643,     15866,     20882,      1685,     99298,    142820,    198397,      1932,     13707,     16380,      1873
        91,     30091,150.566799,     255.2,     117.3,    116220,    170648,    223061,      1285,     14642,     21371,      2433,     98347,    137499,    185042,       987,     13179,     16963,      2112
        92,     30092,123.970634,     200.0,     198.9,    110161,    168239,    237014,      1963,     15704,     24883,      1429,     93458,    135301,    196018,      1659,     13683,     19896,      1816
        93,     30093,105.465780,     111.4,         0,    101837,    154904,    227759,       181,     12679,         0,       750,     87242,    124733,    189264,       431,     11526,         0,       667
        94,     30094,205.869884,     115.2,         0,    119393,    173639,    217713,       431,     12896,     14897,      1912,    100295,    139574,    181822,       872,     11818,     13092,       798
        95,     30095,184.642664,     284.0,     194.6,    123427,    178752,    230636,       671,     12996,     24970,      2009,    103973,    144031,    191283,      1299,     12025,     18814,       830
        96,     30096,163.787822,     270.2,      64.1,    121233,    176295,    229237,       917,     13793,     23408,      1881,    102258,    142052,    190082,      1100,     12671,     17623,       788
        97,     30097,         0,         0,         0,    127784,    179987,    220579,         0,      6050,         0,      2458,    106638,    144619,    184748,         0,      6182,         0,       985
        98,     30098,515.762284,      15.4,       2.7,    145396,    200117,    239498,        11,      7439,         0,      3257,    120732,    160992,    198269,       117,      7919,         0,      1276
        99,     30099, 47.224552,         0,         0,    121196,    175746,    224970,       109,     10550,         0,      2036,    101740,    141334,    187806,       538,     10149,         0,       839
       100,     30100,115.285769,     106.7,       2.1,    131284,    187331,    232865,       304,     10529,     19909,      2486,    109736,    150711,    193632,       978,     10266,     15866,       995
       101,     30101,226.520192,     440.6,     134.8,    131863,    188387,    239545,       521,     11739,     26952,      2412,    110698,    151879,    197569,      1151,     11248,     19346,       968
       102,     30102,108.195519,         0,         0,    115993,    169809,    231528,       103,      8137,         0,      1202,     97662,    136547,    193088,       503,      8594,         0,       932
       103,     30103,195.757101,     228.7,      19.7,    135473,    192225,    242131,       206,      8686,     18179,      2698,    113103,    154709,    200087,       788,      9060,     14792,      1070
       104,     30104,151.304957,     198.3,     116.0,    138004,    195416,    245272,       423,     10424,     30786,      2716,    115617,    157590,    201364,      1242,     10289,     21746,      1077
       105,     30105, 98.772761,     108.2,      55.1,    144286,    202015,    256279,       251,      8216,     32144,      3085,    120617,    163006,    208454,      1029,      8897,     22821,      1209
       106,     30106,197.688337,     216.6,      76.9,    142986,    201031,    257228,       220,      8207,     30727,      2974,    119616,    162208,    209142,       839,      8974,     21918,      1169
       107,     30107, 55.090501,         0,         0,    141373,    198921,    255547,        37,      6151,         0,      2989,    117876,    160247,    208828,       381,      7400,         0,      1174
       108,     30108, 88.809657,     171.2,         0,    151546,    210466,    262470,       145,      6757,     31939,      3467,    126248,    169863,    212893,       814,      7976,     22516,      1356
       109,     30109,946.304060,      12.0,       1.4,    159474,    216834,    263485,         2,      4559,         0,      4031,    131850,    174507,    213571,        35,      6194,         0,      1586
       110,     30110, 95.228257,      21.3,         0,    150439,    209378,    260653,        99,      6535,     18624,      3436,    124978,    168738,    211978,       680,      7743,     15014,      1345
       111,     30111,140.290589,      19.7,         0,    169798,    229168,    278168,        58,      4457,         0,      4550,    140239,    184532,    222399,       206,      6405,         0,      1804
       112,     30112,174.440973,      47.0,         0,    158786,    219162,    275578,        88,      4626,     17803,      3882,    131659,    176662,    220985,       394,      6609,     14343,      1524
       113,     30113,203.628024,     113.2,         0,    154027,    213341,    267463,        92,      5790,     27689,      3612,    128337,    172241,    215551,       642,      7377,     20101,      1412
       114,     30114,154.264831,      86.9,       1.8,    157763,    218017,    279484,        42,      4807,     35925,      3765,    131462,    176095,    222505,       408,      6821,     24887,      1475
       115,     30115, 90.072069,       5.6,      89.5,    185070,    247010,    306525,       177,      2645,         0,      5360,    152460,    199052,    238340,       243,      5253,         0,      2168
       116,     30116,109.047060,      65.1,      29.2,    176514,    238758,    298337,       181,      2973,     19686,      4865,    145666,    192369,    234123,       355,      5600,     15289,      1941
       117,     30117,104.898914,      30.3,      34.2,    167038,    228890,    291631,       130,      3176,     34249,      4299,    138620,    184671,    230121,       453,      5787,     23792,      1698
       118,     30118, 81.197058,      56.2,         0,    164591,    225988,    293430,        67,      3042,     37313,      4149,    136912,    182493,    230612,       378,      5698,     25649,      1635
       119,     30119, 88.410214,       1.0,      35.8,    182461,    243714,    313194,       155,      1910,         0,      5226,    150365,    196373,    242060,       248,      4491,         0,      2106
       120,     30120,230.581588,     123.3,       1.4,    173229,    234920,    307171,       201,      2071,     19630,      4691,    143117,    189283,    238920,       463,      4712,     15059,      1865
       121,     30121,115.036147,      51.4,       7.8,    163727,    224682,    291301,       152,      2200,     28496,      4095,    136709,    181877,    229324,       582,      4864,     20174,      1613
       122,     30122,151.372238,      90.7,         0,    162164,    222845,    291002,        83,      2233,     27148,      4015,    135446,    180395,    229240,       470,      4891,     19425,      1579
       123,     30123,117.795646,         0,         0,    162909,    220850,    317570,        52,      1137,         0,      4208,    134643,    177783,    245161,       374,      3905,         0,      1659
       124,     30124,123.415254,      98.0,       2.3,    160541,    221756,    282013,       101,      1364,     24367,      4015,    134206,    179495,    224364,       589,      4035,     17646,      1579
       125,     30125, 61.781836,      70.0,      64.3,    169380,    232217,    291406,        93,      1428,     40178,      4462,    141370,    187996,    229732,       720,      4122,     27043,      1767
       126,     30126,198.242357,     175.4,      10.6,    166678,    229054,    291657,        87,      1381,     35102,      4326,    139198,    185432,    230020,       622,      4112,     23883,      1709
       127,     30127,127.818309,     105.0,         0,    165642,    227714,    292488,        65,      1166,     26400,      4310,    138352,    184339,    230443,       535,      4028,     18555,      1702
       128,     30128,100.177029,      96.0,       5.9,    175196,    239009,    303250,        76,      1201,     39771,      4814,    146036,    193551,    236126,       654,      4090,     26568,      1919
       129,     30129,233.679796,      66.4,         0,    181326,    246238,    320437,         5,      1313,     28121,      5197,    150949,    199444,    244995,       311,      4711,     19472,      2092
       130,     30130,102.635968,      73.8,       1.7,    172169,    235490,    304217,        48,      1189,     35137,      4657,    143624,    190685,    236839,       531,      4262,     23761,      1850
       131,     30131,120.748304,      90.4,         0,    177279,    241474,    316533,         8,      1257,     34829,      4949,    147712,    195563,    243176,       366,      4681,     23545,      1979
       132,     30132,262.933622,     122.2,       6.6,    193198,    260551,    352592,        29,      2466,     42388,      5948,    160435,    210936,    261437,       409,      7006,     27309,      2456
       133,     30133,420.264584,     194.9,      15.6,    191959,    258867,    344407,        26,      2669,     36351,      5883,    159443,    209600,    257046,       372,      7069,     23844,      2424
       134,     30134,971.602594,       9.6,         0,    188705,    254849,    366958,        15,      4605,         0,      5816,    157819,    206976,    267701,        11,      9435,         0,      2390
       135,     30135,146.137693,       3.4,         0,    187637,    253729,    349858,        25,      3197,         0,      5702,    156218,    205615,    259712,       190,      7573,         0,      2331
       136,     30136,407.556751,     316.8,      23.7,    197549,    265753,    370844,        38,      4669,     28836,      6294,    163867,    215023,    270843,       438,     10278,     19030,      2624
       137,     30137,280.637419,       2.5,      30.7,    197271,    265346,    379275,       137,      5759,         0,      6355,    163905,    214859,    274956,       325,     11262,         0,      2655
       138,     30138,291.975907,     215.9,      54.3,    208985,    280294,    390857,       170,      6073,     46054,      7078,    172846,    226217,    281019,       483,     11863,     29134,      3023
       139,     30139,526.757807,     296.9,      29.0,    217603,    292682,    419610,       177,      8843,     51749,      7667,    179564,    234927,    296373,       498,     15821,     32049,      3331
       140,     30140,823.791016,       5.0,         0,    183376,    248787,    395994,         0,      6678,         0,      5518,    157056,    204776,    280262,         5,     12780,         0,      2242
       141,     30141,421.177376,       5.9,         0,    202015,    271402,    413704,        87,      8809,         0,      6669,    167629,    219576,    293308,       139,     15558,         0,      2811
       142,     30142,476.179051,         0,         0,    193301,    262147,    402886,         0,      9430,         0,      6151,    161433,    212652,    285936,         6,     16373,         0,      2554
       143,     30143,216.839844,      73.8,     109.7,    216122,    290646,    420441,       183,      8792,     53732,      7575,    178427,    233494,    296875,       502,     15600,     33134,      3282
       144,     30144,         0,         0,         0,    153605,    213279,    300846,         0,      1258,         0,      3941,    130423,    173790,    231895,         0,      3967,         0,      1548
       145,     30145,386.115617,      33.3,         0,     72278,    115206,    184738,        26,      9559,         0,      3691,     62941,     91747,    154017,        64,      7116,         0,      3362
       146,     30146,         0,      18.6,         0,     49754,     79530,    179191,         0,     11876,         0,         0,     44769,     63680,    149709,        40,      9556,         0,         0
       147,     30147,         0,       2.8,         0,     38611,     71632,    164964,         0,      1948,         0,         0,     36100,     58013,    137086,         3,      2529,         0,         0
       148,     30148,         0,         0,         0,     43731,     83191,    190565,         0,      8850,         0,         0,     40365,     66719,    158620,         0,      7826,         0,         0
       149,     30149,         0,         0,         0,     32061,     59783,    184586,         4,     12452,         0,         0,     30631,     49200,    154294,        23,     10516,         0,         0
       150,     30150,2427.21499,     616.2,     155.5,     52038,     95669,    203668,       156,      2749,         0,         0,     47008,     76518,    168692,       616,      3118,         0,         0
       151,     30151,         0,      21.4,      46.5,     43668,     70294,    176967,        47,      2895,         0,         0,     41005,     57477,    147213,        21,      3221,         0,         0
       152,     30152,         0,         0,         0,    131416,    187983,    259452,         0,      1046,         0,      2647,    110900,    151992,    211313,         0,      3659,         0,      1052
       153,     30153,1571.18699,         0,         0,    188395,    254560,    393215,         0,      8073,         0,      5780,    156432,    206004,    282788,         0,     15826,         0,      2371
       154,    570001,         0,         0,       0.8,     56624,    141828,    380712,         1,       642,         0,      7747,     63208,    124199,    258728,         0,      1148,         0,      2529
       155,    570002,990.592547,     502.3,         0,    116536,    207551,    336615,         0,      1741,         0,      4966,    116457,    178258,    248944,       502,     12131,         0,      1941
       156,    570003,2333.21838,     707.3,         0,     73218,    155760,    258146,         0,       897,         0,      2692,     82710,    138634,    204039,       707,      6960,         0,      1035
       157,    570004,1299.73698,    1099.8,         0,    131282,    224469,    377994,         0,      1779,         0,      6909,    130094,    192456,    270692,      1100,     13981,         0,      2934
       158,    570005,870.265885,     857.3,         0,    145680,    239362,    399856,         9,      3662,         0,      6588,    137821,    202384,    282068,      1110,     16170,         0,      2754
       159,    570006,3281.93156,     391.8,       2.5,     80093,    171592,    294622,         3,       913,         0,      9675,     89122,    151789,    219155,       392,      4182,         0,      3339
       160,    570007,2690.21186,    1037.8,         0,    102102,    197193,    328134,         0,      1172,         0,      6747,    106672,    172526,    241118,      1038,      9777,         0,      2599
       161,    570008,277.020743,     159.2,      18.3,    179832,    266050,    471371,        26,     11168,         0,     10521,    163678,    223386,    320038,       584,     21167,         0,      4934
       162,    570009,945.959635,     572.7,         0,    170715,    251659,    448409,         0,      3165,         0,     10042,    155268,    211115,    307441,       715,     17215,         0,      4622
       163,    570010,109.891340,      60.2,         0,    184103,    271682,    478996,        20,      8372,         0,     10894,    166490,    227187,    323583,       597,     19885,         0,      5108
       164,    570011,388.340758,     135.0,         0,    194219,    281889,    496925,        12,     17566,         0,     12117,    170849,    232066,    333177,       370,     23699,         0,      5830
       165,    570012,4580.44630,         0,     781.7,     85588,    186113,    351235,       782,       961,         0,      6062,     87846,    160461,    248969,         0,      3187,         0,      2272
       166,    570013,668.526890,     498.7,         0,    169119,    254898,    453970,         0,      1792,         0,     11986,    156502,    215404,    309948,       619,     14633,         0,      5579
       167,    570014,396.257237,      98.2,         0,    189656,    275870,    492916,         2,      7481,         0,     11712,    169100,    228827,    330065,       489,     19718,         0,      5593
       168,    570015,238.343642,     109.3,         0,    191767,    278847,    506250,        14,     12258,         0,     11907,    170766,    230983,    337558,       413,     21611,         0,      5704
       169,    570016,341.616489,     119.3,         0,    211857,    296801,    509523,         0,     19694,         0,     13969,    182408,    241132,    339031,       389,     24272,         0,      6862
       170,    570017,495.060813,     273.2,     193.2,    116467,    227010,    417242,       193,       978,         0,      8330,    113271,    193735,    289159,       355,      8240,         0,      3377
       171,    570018,498.318878,     375.0,         0,    133623,    244430,    438410,        15,      1130,         0,      9718,    127001,    207514,    301687,       522,     11017,         0,      4114
       172,    570019,388.358642,     253.8,         0,    220051,    314813,    551349,        14,     20261,         0,     14882,    188743,    251184,    359956,       660,     24401,         0,      7313
       173,    570020,500.223717,     342.2,         0,    226066,    323895,    558247,       226,     33968,         0,     15679,    190973,    254357,    364979,       777,     28740,         0,      7660
       174,    570021,484.164824,     138.0,         0,    199829,    287471,    526983,         7,      6838,         0,     12995,    175970,    236228,    348189,       259,     19702,         0,      6315
       175,    570022,245.354829,      99.2,      18.3,    210894,    303396,    546663,        20,     13472,         0,     14021,    183492,    246034,    358749,       465,     22300,         0,      6891
       176,    570023,277.071394,     403.5,     344.0,    243839,    359567,    587662,       344,     47720,         0,     16674,    202067,    272173,    381311,       883,     33368,         0,      8697
       177,    570024,652.528921,     239.7,         0,    114186,    224058,    442132,        48,       995,         0,      8167,    111394,    191359,    301399,       338,      7767,         0,      3294
       178,    570025,639.727979,     540.5,      13.5,    130865,    240791,    463902,        14,      1050,         0,      9499,    124777,    204646,    313930,       646,     10650,         0,      3996
       179,    570026,627.007270,     214.0,         0,    185511,    275773,    502242,         0,      1691,         0,     15275,    168154,    229588,    335136,       219,     14328,         0,      7122
       180,    570027,316.998040,      44.5,         0,    192842,    278287,    537976,         2,      4846,         0,     13046,    170738,    230111,    352816,       300,     18646,         0,      6343
       181,    570028,256.114285,      95.7,         0,    210353,    292046,    538276,         5,      9721,         0,     14765,    183598,    240704,    354955,       392,     21624,         0,      7306
       182,    570029,240.050986,     139.5,       3.0,    218693,    306097,    574980,        11,     14521,         0,     15401,    189158,    248721,    373127,       547,     23488,         0,      7582
