TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
       825,    110244,236.021137,     950.2,    1164.0,    714682,   1129615,   1352732,      6397,     49437,    108088,    126303,    430595,    636246,    775275,      5651,     43979,     54183,     45428
       826,    110245,196.036049,     925.2,    1588.8,    641573,   1079260,   1332495,      6968,     48314,    117887,    110273,    383990,    602998,    761385,      5958,     43552,     59714,     38148
       827,    110246,196.387664,     759.2,     586.8,    595105,   1023827,   1302595,      6271,     46952,     80367,    106236,    357848,    571337,    740926,      5424,     42818,     43594,     37573
       828,    110247,269.241116,     889.2,         0,    627413,   1061327,   1348289,      3921,     44488,     46279,    103926,    375971,    592452,    769962,      3876,     41319,     31020,     36350
       829,    110248,439.651427,     722.8,         0,    576572,    989332,   1314050,       641,     38364,         0,    100705,    345416,    549357,    748901,      1873,     37129,         0,     35111
       830,    110249,148.616610,     981.0,    1217.5,    726441,   1138541,   1372116,     10862,     50533,    179988,    130770,    433221,    638183,    782616,      5613,     45245,     76537,     45082
       831,    110250,107.450201,     650.3,    1338.2,    699913,   1112465,   1362042,     11001,     49537,    140788,    126358,    417376,    622399,    776122,      6189,     44856,     70743,     43113
       832,    110251,181.078963,     786.0,    1103.0,    663512,   1070517,   1339841,      9282,     48068,    135623,    121568,    395745,    597103,    762360,      5983,     43976,     66580,     42328
       833,    110252,175.115610,     433.2,    2312.0,    628079,   1031763,   1323703,      5826,     45864,    141928,    115920,    374856,    573908,    752349,      4908,     42431,     61233,     40349
       834,    110253,144.024016,     446.2,     174.8,    641798,   1052698,   1352765,      3885,     43615,     98721,    113050,    382399,    586192,    769552,      3919,     40819,     41200,     39218
       835,    110254,371.167234,     735.8,     185.8,    599606,   1006966,   1337823,      1433,     39433,     47586,    106891,    357460,    558657,    759652,      2464,     37777,     18998,     37334
       836,    110255,131.668799,     405.2,    1219.8,    727999,   1141868,   1405354,     11539,     51769,    197018,    134646,    431922,    638821,    799364,      5978,     45635,     82555,     46037
       837,    110256, 86.205866,     771.0,     492.7,    704594,   1112985,   1396110,     11200,     50710,    142914,    131169,    419856,    621235,    793346,      6286,     45158,     67927,     45195
       838,    110257,134.169624,     660.0,     589.5,    678499,   1087526,   1378809,      8805,     49095,    166903,    127580,    402559,    605912,    783196,      5812,     44203,     74852,     43574
       839,    110258,156.180685,     419.0,     172.8,    679632,   1088847,   1396536,      4437,     45948,    165790,    122368,    403480,    606866,    793946,      4562,     42050,     66163,     42731
       840,    110259,156.622740,     571.0,     333.2,    680073,   1084403,   1360762,      8063,     50724,     31024,    129575,    403449,    602134,    771904,      6082,     44799,     16871,     45199
       841,    110260,160.495251,     497.8,      78.5,    696072,   1107825,   1390885,      4065,     47914,     95487,    124042,    413556,    616427,    790305,      5167,     42975,     43362,     42869
       842,    110261,319.385365,     670.2,       3.8,    590448,    997774,   1350698,       844,     40868,     49483,    108207,    350937,    551995,    765374,      2807,     38335,     21308,     37893
       843,    110262,244.552257,     280.8,         0,    559734,    955594,   1327088,        64,     34031,         0,     95524,    331444,    523881,    748526,      1040,     33182,         0,     31531
       844,    110263,148.249298,     703.0,     534.0,    731514,   1146702,   1409500,      8109,     53789,     31779,    125039,    430300,    636541,    799961,      5553,     46295,     14413,     41953
       845,    110264, 35.089805,     211.5,    1253.2,    735315,   1146365,   1392960,      9860,     52803,     37805,    133874,    434977,    638390,    791137,      5906,     45818,     15567,     44948
       846,    110265,145.163199,     583.7,     337.5,    692979,   1104363,   1385269,      6690,     52024,     35715,    123355,    409018,    611921,    783243,      5617,     45401,     17298,     41064
       847,    110266,170.539228,     635.3,     619.8,    720055,   1141759,   1433380,      3563,     50011,     30710,    115013,    423669,    633672,    813961,      5006,     44178,     16192,     38857
       848,    110267,361.886293,    1004.0,      79.7,    646774,   1057343,   1382476,      1058,     44831,      6207,    112046,    381588,    583690,    781709,      3480,     40514,      7828,     38885
       849,    110268,126.975591,     249.0,     100.5,    618740,   1030708,   1362526,       840,     43371,         0,    108726,    365898,    568355,    771401,      3468,     39678,         0,     37763
       850,    110269,152.198463,     440.2,     230.7,    740662,   1164334,   1458357,      4427,     59714,     35637,    111734,    434974,    647242,    826572,      4879,     47351,     15476,     37160
       851,    110270, 98.932190,     242.3,       1.7,    725703,   1153393,   1461273,      2396,     56511,     23247,    111435,    426519,    640648,    828114,      4167,     45746,     11914,     37409
       852,    110271,310.678107,     610.8,     351.5,    666091,   1085161,   1424409,      1160,     51640,      6848,    103546,    390802,    599027,    805304,      3240,     43185,      7084,     35379
       853,    110272,519.490879,     668.2,         0,    519116,    945452,   1339113,       182,     43759,         0,     76112,    303551,    514772,    754928,      1400,     36716,         0,     22452
       854,    110273, 86.364235,     320.7,     328.2,    738515,   1161087,   1407323,      5527,     69994,     55665,    120254,    432114,    644357,    797227,      4775,     49399,     20234,     41164
       855,    110274,104.928275,     520.2,    1147.0,    759998,   1173188,   1439198,      6694,     60138,     46836,    123215,    446771,    652526,    815655,      4968,     47785,     19866,     41228
       856,    110275,160.691126,     568.5,     194.0,    717894,   1186936,   1449514,      3240,     74774,     35603,    104779,    420842,    658764,    821397,      4547,     49981,     14966,     32416
       857,    110276,353.961229,     805.0,         0,    652769,   1091680,   1427711,       883,     79815,      8535,     95214,    382705,    602573,    805167,      2727,     49471,      7335,     29554
       858,    110277,747.851713,     520.0,       2.7,    550993,    979128,   1420070,         3,    103251,         0,     75059,    320005,    532160,    794166,       627,     49754,         0,     22326
       859,    110278,1029.65019,         0,         0,    692876,   1048380,   1410317,       293,     45443,         0,    101970,    410549,    580269,    795961,       607,     31721,         0,     31636
       860,    110279,158.010105,     830.5,     196.5,    777006,   1151321,   1454267,      2097,     49016,    161051,    130406,    462286,    643403,    827701,      3749,     38174,     60521,     45769
       861,    110280,133.931969,     701.7,     572.8,    798865,   1176880,   1442286,      1754,     48840,    213887,    138272,    475479,    659014,    823803,      3833,     39623,     82698,     49122
       862,    110281,395.921304,    2450.2,     813.5,    759640,   1137750,   1433433,      2930,     52367,    168440,    137714,    452127,    634619,    815341,      4924,     42208,     61595,     47859
       863,    110282,177.840578,     354.7,     264.5,    714307,   1112112,   1394877,      6890,     53424,    404687,    159257,    424466,    620335,    791913,      4389,     44955,    164487,     56998
       864,    110283,152.745989,     525.0,     811.8,    734832,   1136027,   1402972,      9733,     52949,    407766,    141811,    435744,    635064,    797804,      4451,     45541,    166210,     49485
       865,    110284, 96.443818,     226.2,    2416.5,    732137,   1146522,   1410777,     11027,     52595,    204497,    136794,    434340,    641640,    802365,      5189,     45706,     84755,     46633
       866,    110285,269.535095,     685.8,     550.7,    770192,   1131893,   1406383,      2747,     51717,    166074,    125770,    454874,    629012,    798838,      2964,     38624,     61765,     42540
       867,    110286,170.327701,       3.0,     741.5,    785314,   1149646,   1416583,      4227,     53568,    200198,    128918,    464174,    639938,    805169,      3792,     41316,     75762,     44257
       868,    110287,376.078998,     900.2,     612.0,    751336,   1150666,   1431368,      5076,     54791,     87353,    135878,    440917,    638726,    812790,      3647,     43664,     29895,     45778
       869,    110288,120.425123,      24.8,     253.7,    760702,   1169331,   1437230,      6399,     54930,         0,    143101,    446026,    650077,    817401,      4122,     45200,         0,     50046
       870,    110289,173.723900,     355.7,     438.7,    750664,   1150161,   1405329,      7930,     55404,    150320,    142365,    439673,    638676,    797011,      4008,     46031,     56374,     49010
       871,    110290,117.657083,     397.5,     342.2,    749570,   1149629,   1388798,      9132,     54492,     25849,    140367,    439222,    638746,    787875,      4575,     46001,     19036,     47568
       872,    110291,161.312978,     357.3,    1634.2,    755358,   1158017,   1397746,      9585,     54334,     16553,    132595,    443616,    644284,    792866,      5246,     46335,     11360,     44480
       873,    110292, 26.234221,     333.0,      80.7,    743072,   1151121,   1392180,     10394,     53040,     29362,    135498,    439761,    641579,    791146,      5770,     45910,     13473,     45822
       874,    110293,211.501483,    1182.3,     239.7,    789137,   1143656,   1420127,      6297,     55894,    132007,    108823,    461364,    632052,    804774,      2904,     39245,     48332,     33080
       875,    110294,663.476578,         0,         0,    768299,   1067305,   1407919,      1886,     56139,         0,     93454,    438974,    579765,    796387,      1054,     32765,         0,     28330
       876,    110295,435.236690,    1484.3,    4102.3,    824448,   1174735,   1455836,      8446,     68866,    132003,    130779,    478632,    647392,    822411,      2347,     41346,     48878,     40492
       877,    110296,222.177764,         0,    1994.7,    778280,   1121604,   1398495,      9662,     63036,    123748,    121411,    454111,    618598,    789782,      2764,     44130,     46144,     36752
       878,    110297,137.947402,         0,    1309.7,    749081,   1127043,   1388428,      8380,     63831,         0,    123776,    439756,    623766,    785786,      2575,     46244,         0,     41160
       879,    110298,187.577643,     142.5,    1081.5,    781925,   1184413,   1448550,      7387,     63058,         0,    125266,    459841,    659217,    820589,      3487,     47489,         0,     40868
       880,    110299,130.982325,     615.0,     984.2,    779837,   1194675,   1454991,      6969,     64111,     41754,    126007,    458354,    665489,    824561,      4161,     48173,     16769,     42112
       881,    110300,190.953345,         0,    2279.8,    807365,   1157576,   1417911,      9901,     82323,    136534,    135074,    466886,    635246,    798875,      2366,     46813,     51129,     42278
       882,    110301,166.242012,         0,    1080.2,    766215,   1144238,   1411074,      8621,     84268,     72131,    102261,    444001,    627750,    794868,      2956,     49255,     27099,     29606
       883,    110302,150.851544,     879.3,     188.8,    771186,   1195988,   1429112,      6215,     87196,     53362,     89356,    448265,    661271,    807938,      3908,     51091,     17938,     27015
       884,    110303,109.489844,     821.0,     190.2,    712504,   1151128,   1428137,      3852,     95226,     65825,    104890,    413920,    634375,    804199,      4775,     52887,     20958,     32999
       885,    110304, 73.033322,     271.3,     190.2,    737700,   1177381,   1422219,      4532,     79849,     54125,    115496,    431765,    652680,    804403,      4889,     50782,     18988,     35894
       886,    110305,179.460422,     441.8,         0,    752489,   1220381,   1485558,      1923,    100053,     40785,    102904,    437759,    675836,    839754,      4642,     53909,     14430,     31576
       887,    110306,186.557716,     355.2,       8.0,    701017,   1171381,   1478278,       675,    101227,     20596,     98380,    408767,    647578,    834018,      3206,     53841,      8599,     31018
       888,    110307,168.532023,         0,     579.8,    872605,   1187550,   1504091,      3881,     86188,         0,    123068,    502800,    653648,    852099,       923,     39729,         0,     41027
       889,    110308,153.342685,         0,     375.0,    902946,   1248170,   1522874,      4965,     99993,    127340,    121457,    523591,    690403,    864193,       697,     45520,     45962,     41454
       890,    110309,334.849171,         0,     826.5,    886950,   1230796,   1511563,      5846,    106315,    129251,    121924,    513806,    679793,    856527,      1525,     51037,     46091,     41061
       891,    110310, 78.223389,     719.5,     553.5,    856616,   1312958,   1540170,      3760,    110041,     91076,    111050,    495785,    728581,    875966,      3631,     54423,     28999,     35674
       892,    110311,325.205586,     882.2,      73.7,    778027,   1243870,   1518260,       870,    123652,     38057,     66405,    448536,    687314,    859476,      3893,     57899,     12002,     17653
       893,    110312,664.037850,         0,     694.7,    902115,   1221567,   1522661,      2324,    130201,    133008,    118182,    520195,    673583,    861223,       610,     54486,     46526,     40260
       894,    110313,281.401042,     928.3,      97.7,    972003,   1315118,   1551931,      1390,    138690,     93021,    134528,    563150,    729755,    881696,      2647,     59841,     24818,     46224
       895,    110314,273.073704,     361.7,      81.5,    720354,   1193960,   1528428,       287,    157108,     40224,     58573,    411981,    657151,    861335,      1879,     64808,     10365,     16093
       896,    110315,555.644365,     448.8,      66.0,    638008,   1079059,   1475886,       127,    148357,         0,     72896,    368409,    589266,    825103,       947,     62575,         0,     19535
       897,    110316,120.767243,         0,      11.5,    940424,   1262819,   1521141,      1651,    129070,    166790,    126108,    542535,    697953,    863081,       333,     48992,     59925,     43362
       898,    110317,         0,         0,         0,    138907,    227158,    667467,         0,      3031,         0,     13838,    122645,    178745,    403012,         0,      8822,         0,      4889
       899,    110318,         0,         0,         0,    129321,    262878,    950378,         0,      3831,         0,     11225,    115612,    181052,    537455,         0,      7172,         0,      4594
       900,    110319,         0,         0,       5.0,     11252,     21765,    613482,         5,         5,         0,         0,     16798,     23753,    330463,         0,         0,         0,         0
       901,    110320,2113.09253,         0,         0,    545504,    974921,   1268415,         0,     38529,         0,     73309,    338041,    546976,    729742,         0,     32058,         0,     23593
       902,    110321,1785.25623,         0,         0,    716307,   1075766,   1371772,         2,     36915,         0,    105765,    424756,    596841,    784068,        20,     29517,         0,     33108
       903,    110322,         0,       3.5,         0,    285970,    600206,    824784,         0,     25888,         0,     33504,    206833,    356791,    486937,         4,     26140,         0,     10743
       904,    110323,         0,         0,         0,    118125,    294848,    918624,         0,     19517,         0,     17620,     90531,    170309,    517503,         0,     17509,         0,      4970
       905,    110324,         0,         0,         0,    223877,    516913,   1026007,         0,     11728,         0,     43990,    136431,    269102,    573670,         0,     13418,         0,     12130
       906,    350001,         0,         0,         0,    650166,    890927,   1240038,         0,     27822,         0,     66960,    374800,    482979,    695180,         0,      9968,         0,     19084
       907,    350002,         0,         0,     926.8,    528276,    791725,   1377835,       927,     57259,         0,         0,    301356,    420719,    784632,         0,     13195,         0,         0
       908,    350003,1069.69559,         0,     207.2,    623092,    911769,   1354704,       283,      4478,         0,     28658,    351250,    488436,    786731,         0,      2587,         0,      9682
       909,    350004,586.267768,         0,     167.2,    719563,   1024546,   1442875,       261,      2558,         0,     29841,    393343,    538331,    828434,         0,      2775,         0,     10123
       910,    350005,         0,         0,         0,    673038,    954896,   1384955,       118,      5948,         0,     69884,    381236,    513920,    806822,         0,      5468,         0,     21667
       911,    350006,576.489424,         0,     758.3,    728976,   1039557,   1448347,       758,     14676,         0,     70184,    420954,    566774,    842485,         0,     10991,         0,     24987
       912,    350007,         0,         0,         0,    546955,    801337,   1303841,         0,      2607,         0,         0,    306153,    423610,    763504,         0,      4010,         0,         0
       913,    350008,239.709441,         0,         0,    581931,    861214,   1347697,        83,      2934,         0,         0,    326662,    458625,    786525,         0,      3887,         0,         0
       914,    350009,1305.73202,     489.7,     218.3,    627862,    911224,   1356472,       218,     22510,         0,     29982,    366794,    495931,    770381,       490,     18558,         0,     10176
       915,    350010,288.331794,         0,         0,    653683,    946967,   1381130,       167,      6329,         0,     55458,    375817,    512020,    805474,         0,      7632,         0,     19623
       916,    350011,         0,         0,         0,    514614,    782334,   1239393,         0,      7334,         0,         0,    306280,    420968,    714856,         0,     12003,         0,         0
       917,    350012,599.249252,     110.2,         0,    591777,    923164,   1341165,        55,     27434,     12479,     26574,    373232,    517304,    764393,      1944,     28483,     16669,     15106
       918,    350013,         0,         0,         0,         0,         0,         0,         0,      2968,         0,         0,         0,         0,         0,         0,      5267,         0,         0
       919,    350014,686.139437,         0,         0,         0,         0,         0,         0,      5160,         0,         0,         0,         0,         0,         0,      8654,         0,         0
       920,    350015,941.442221,         0,         0,    528018,    875073,   1308626,         0,     13803,         0,     35730,    353959,    504809,    762406,         0,     22366,         0,     17293
       921,    350016,2044.16412,         0,         0,    493932,    875575,   1312438,         0,     29213,         0,     38633,    339720,    506853,    764584,         0,     38926,         0,     18931
       922,    350017,         0,         0,         0,    301719,    621294,   1084637,         0,      3949,         0,         0,    221185,    359132,    635018,         0,      4881,         0,         0
       923,    350018,2842.25997,         0,         0,    419532,    810994,   1248719,         0,     28295,         0,     41275,    303631,    477236,    734260,         0,     28528,         0,     20334
       924,    350019,         0,         0,       1.2,    179827,    457668,    910339,         1,     11924,         0,         0,    158343,    293722,    551528,         0,     13328,         0,         0
       925,    350020,1180.22854,         0,         0,    430631,    864937,   1290335,       142,     43925,         0,     50435,    321656,    516147,    763881,       136,     39625,         0,     26075
       926,    350021,501.802823,     362.7,     377.2,    475090,    926569,   1303693,       401,     48423,         0,     56218,    349602,    552195,    777420,       363,     43245,         0,     28790
       927,    350022,967.116751,    1350.2,    1962.2,    467444,    946988,   1327586,      3583,     70374,         0,     57371,    349687,    569231,    795426,      2074,     63679,         0,     28324
       928,    350023,855.064672,         0,      93.7,    326432,    759821,   1193268,       275,     50426,         0,     35839,    262881,    465307,    719075,       255,     45829,         0,     19683
       929,    350024,704.930949,    2621.7,    1371.0,    429379,    925347,   1309617,      2490,     68842,         0,     45796,    329988,    560885,    791240,      3721,     63434,         0,     25669
       930,    350025,399.513869,         0,     350.8,    406316,    882931,   1271175,      1816,     56304,         0,     44705,    317062,    538546,    770584,      2235,     53493,         0,     24576
       931,    350026,1001.02684,    1060.8,    1969.5,    432624,    916042,   1304761,      3235,     67725,         0,     56802,    334233,    559200,    791172,      3684,     65056,         0,     29583
       932,    350027,712.038104,    2923.3,     254.8,    392928,    862343,   1250009,       963,     51351,         0,     49642,    310226,    531585,    762023,      3347,     51695,         0,     26120
       933,    350028,371.305887,    3572.0,    2960.8,    472781,    989971,   1375450,      4127,     75576,         0,     75750,    359870,    605211,    834497,      6994,     74717,         0,     34166
       934,    350029,1923.00157,     355.7,      65.0,    346270,    800995,   1202052,        85,     34621,         0,     32331,    281210,    498812,    737887,       600,     40296,         0,     18257
       935,    350030,         0,         0,         0,    186853,    460963,    957814,         0,      3593,         0,         0,    165636,    304059,    601193,         0,     10498,         0,         0
       936,    350031,362.840520,      94.2,         0,    298693,    785887,   1208608,         0,     31186,         0,     21329,    247228,    491330,    746468,      1041,     40535,         0,     12491
       937,    350032,         0,         0,         0,    356647,    792278,   1239503,         0,     31307,         0,     27302,    284622,    499955,    771361,         0,     36318,         0,     15457
       938,    350033,880.268929,      68.8,         0,    230566,    640023,   1092837,         0,     11851,         0,         0,    196179,    408232,    682543,        69,     23309,         0,         0
       939,    350034,1306.37628,     626.8,    1013.8,    885803,   1168791,   1484206,      1193,    109427,         0,     82584,    506245,    637984,    836295,       627,     36330,         0,     27440
       940,    350035,1101.08583,         0,      15.0,    799073,   1069420,   1458232,        15,    107669,         0,     68563,    452657,    576507,    820996,         0,     19746,         0,     17924
       941,    350036,372.351459,     254.5,      99.5,    956056,   1245804,   1524392,      1563,    178439,    165293,    151653,    544342,    683243,    860694,       961,     55798,     57851,     56852
       942,    350037,1396.83334,         0,     230.2,    539362,    783270,   1218541,       230,     88530,         0,         0,    251471,    393343,    688554,         0,       110,         0,         0
       943,    350038,1330.44922,         0,   18606.7,    604542,    923311,   1334487,     18929,    112162,         0,         0,    288270,    475930,    753888,         0,       241,         0,         0
       944,    350039,435.040779,         0,     863.8,    973430,   1272422,   1537671,      1893,    188585,    182000,    154653,    554477,    698233,    869455,       743,     61894,     64510,     57009
       945,    350040,318.765176,         0,     549.7,    997598,   1313799,   1571370,      2289,    189900,    118636,    162956,    568479,    723371,    892312,       159,     65509,     41524,     60441
       946,    350041,529.522010,         0,     495.3,    957869,   1253005,   1542611,      1380,    219192,    156869,    141344,    537545,    683141,    873542,        70,     76189,     48978,     53562
       947,    350042,2302.60859,         0,    3218.0,    818675,   1092091,   1514304,      3218,    168160,         0,     70465,    464647,    590605,    853500,         0,     28396,         0,     18626
       948,    350043,318.977030,       4.7,     683.7,   1000510,   1290933,   1566542,      1002,    180987,         0,    146722,    573891,    711567,    890066,       765,     48034,         0,     54558
       949,    350044,210.047200,      45.2,     643.8,    986430,   1286450,   1561659,      2613,    227552,    223403,    145171,    555111,    703125,    886999,       745,     74796,     72720,     55562
       950,    350045,695.952025,         0,    8661.8,    785055,    997200,   1358363,     12772,    149354,         0,     79440,    409881,    518417,    765830,         0,      4672,         0,     27241
       951,    350046,267.518373,    1395.2,      14.0,   1001407,   1263935,   1517255,      2061,    227366,    203276,    141518,    566208,    689210,    858443,      2911,     63204,     74024,     55678
       952,    350047,130.540881,     153.3,     101.7,   1007292,   1279438,   1534379,      1795,    232247,    261866,    148520,    569840,    698280,    867183,      3386,     67565,     98083,     59197
       953,    350048,174.645398,         0,      60.3,    991529,   1265587,   1520799,      2343,    243203,    157472,    147388,    556959,    688420,    859696,      2892,     74737,     54297,     57359
       954,    350049,1933.26290,         0,         0,    615411,    890130,   1277588,      2957,     83643,         0,         0,    306301,    458231,    730433,         0,      2554,         0,         0
       955,    350050,1097.64912,         0,   10588.2,    663109,    955216,   1341105,     11807,    107532,         0,     65487,    323013,    495262,    764384,         0,      3012,         0,     18691
       956,    350051,648.804957,         0,    9668.8,    714353,   1007049,   1384062,     15272,    128098,         0,     72598,    354530,    526243,    786192,         0,      2452,         0,     20846
       957,    350052,600.096103,         0,    8181.5,    725451,   1028385,   1427376,     17846,    146548,         0,     69342,    362490,    539027,    808169,         0,      3920,         0,     21656
       958,    350053,798.848636,         0,    5213.7,    861437,   1089590,   1456170,     13667,    169008,         0,    108624,    460842,    577185,    822322,         0,     12457,         0,     35549
       959,    350054,416.325044,         0,    1369.3,   1044913,   1307630,   1552844,      3455,    241578,         0,    145164,    593736,    715317,    880606,      1820,     59073,         0,     57726
       960,    350055,225.258084,     679.7,     712.2,   1064464,   1337671,   1574950,      4715,    264497,    268783,    150920,    603207,    730817,    897679,      4460,     69665,     97661,     61065
       961,    350056,203.076100,     918.5,      58.3,   1035984,   1314815,   1555766,      1899,    265050,    230143,    152013,    584350,    718162,    882486,      4650,     77411,     76833,     60266
       962,    350057,135.215856,     613.0,      69.7,   1057041,   1337089,   1566069,      3551,    275645,    247839,    155264,    597625,    732426,    888032,      3613,     83825,     86037,     62359
       963,    350058,453.023506,         0,    3639.5,   1018976,   1288065,   1526481,      5404,    294945,    224423,    154328,    569710,    699213,    861578,      3206,     92410,     71529,     64913
       964,    350059,307.344010,     728.7,      17.0,    847510,   1115672,   1452239,      3231,    303142,    216950,    151453,    451296,    582708,    810299,      2668,     99786,     67200,     62244
       965,    350060,2040.91753,         0,   15378.7,    784977,   1009278,   1368292,     15503,    241857,    367921,    145937,    437810,    532448,    757034,         0,     44001,    143622,     54976
       966,    350061, 44.840120,     236.2,      86.3,   1009542,   1275273,   1525386,      4952,    282422,    338892,    155729,    566451,    691057,    863719,      6052,     77107,    127529,     63871
       967,    350062,121.670088,     448.3,      90.5,   1055068,   1332465,   1564858,      4422,    292976,    314906,    155073,    594092,    726081,    888648,      6493,     82092,    115019,     62119
       968,    350063, 85.124535,     497.8,      25.2,   1073111,   1354607,   1574328,      4645,    300207,    313389,    156905,    604699,    739516,    894679,      6219,     86391,    112904,     64020
       969,    350064, 89.517468,     371.3,         0,   1079831,   1359835,   1575390,      4490,    299383,    291103,    157610,    610821,    745269,    894773,      5135,     89116,    101419,     64106
       970,    350065, 76.424577,     774.0,      63.2,   1070171,   1354478,   1563234,      7342,    321217,    359074,    160382,    602039,    738502,    886971,      6286,     97264,    132351,     68966
       971,    350066,103.218067,     633.3,     361.3,   1025053,   1311277,   1546985,     14960,    327257,    367499,    179472,    565516,    706441,    875036,      6596,    105309,    131315,     78880
       972,    350067, 46.016032,     240.7,    1114.3,    997339,   1271942,   1529657,      9335,    321924,    404808,    189610,    551895,    684828,    861959,      5800,    101996,    146596,     82890
       973,    350068,109.752644,     721.3,         0,    886175,   1167870,   1461461,     45298,    343423,    430283,    153615,    471202,    611772,    816799,     14462,    114421,    161804,     75184
       974,    350069,417.518926,     995.2,      62.5,    838725,   1104123,   1431948,      1732,    299450,    263178,    135011,    441637,    572185,    797700,      3566,     99772,     92205,     59019
       975,    350070,619.140801,         0,    4854.7,    783660,   1088306,   1431336,     12930,    138489,         0,     90750,    405361,    576779,    817529,         0,      7679,         0,     29965
       976,    350071,701.564833,         0,    5789.8,    771026,   1073635,   1463601,     13548,    162543,         0,     89149,    397878,    567810,    831251,         0,      8864,         0,     29339
       977,    350072,433.913272,         0,    3184.2,    950578,   1181460,   1492738,     13775,    177766,    162818,    133078,    514973,    633944,    851127,         0,     13617,     60115,     48777
       978,    350073,833.715265,         0,   17363.5,    988214,   1212805,   1513427,     21698,    192247,    213931,    141351,    545033,    652874,    861994,         0,     19740,     85269,     51211
       979,    350074,344.480680,         0,    3159.7,   1025420,   1274174,   1541058,      6984,    282439,    170309,    165267,    582724,    694563,    870335,      2521,     67933,     51213,     63504
       980,    350075,122.356598,     727.8,     133.8,   1045983,   1316110,   1562727,      8861,    289171,    317486,    174634,    591896,    718113,    887804,      5488,     75437,    117562,     70135
       981,    350076,180.625345,     665.7,     381.3,   1013091,   1287554,   1544567,      9211,    324727,    335363,    156199,    566730,    697585,    874119,      7316,     91516,    120447,     63276
       982,    350077, 85.059269,     360.8,      26.5,   1096155,   1380773,   1590619,      6073,    316223,    378626,    158862,    618415,    754799,    904612,      6366,     93119,    140652,     66437
       983,    350078,238.770832,     317.0,         0,    747643,   1004934,   1361799,      7557,    270017,    231173,    141565,    387953,    513397,    755934,      1579,     92678,     83543,     58863
       984,    350079,209.140593,    1575.8,    2655.2,   1013951,   1287926,   1537570,     10641,    312095,    351290,    172202,    567299,    694219,    872652,      5969,     82182,    125602,     69065
       985,    350080,143.880228,    1144.7,    3500.8,   1011194,   1289630,   1546273,     11209,    332914,    380451,    160229,    559945,    693739,    878463,      7146,     92398,    140281,     67664
       986,    350081, 95.011922,     166.2,     976.2,   1020837,   1290273,   1538307,     14042,    352919,    416520,    182208,    563970,    694348,    870566,      7650,    103864,    149043,     84548
       987,    350082,129.583869,     565.5,         0,   1032978,   1305322,   1554865,     10427,    338470,    373833,    152378,    575580,    708025,    880960,      7402,     99399,    134469,     65549
       988,    350083, 66.035495,     402.0,     241.3,   1029681,   1302218,   1545831,     22353,    357517,    454223,    185870,    568163,    701909,    876265,      9487,    108702,    165686,     84684
       989,    350084, 98.254440,     471.2,      67.2,   1063154,   1339401,   1564858,     14191,    341455,    372952,    180761,    594093,    728432,    887909,      8635,    103466,    134765,     81662
       990,    350085, 48.387685,     382.0,     411.0,   1013227,   1275732,   1507782,     40444,    358675,    541707,    189057,    555842,    683685,    851443,     11540,    112214,    206659,     85350
       991,    350086, 74.446960,     412.8,     338.5,   1068120,   1345573,   1567088,     20554,    342861,    396848,    179600,    595750,    731121,    888589,      9432,    106327,    144469,     81078
       992,    350087, 28.600158,    1042.5,     900.2,    977235,   1239641,   1503008,     54710,    358705,    566540,    188127,    533441,    661735,    845978,     12776,    113909,    219727,     82335
       993,    350088, 43.196651,     257.8,     391.0,   1032583,   1312361,   1557375,     26396,    343342,    424709,    188837,    570118,    707924,    881647,      9946,    107961,    156393,     81950
       994,    350089, 71.736308,     529.3,     748.3,   1037780,   1317639,   1559225,     32746,    344031,    445247,    189354,    572770,    710695,    882987,     10477,    109317,    164714,     81339
       995,    350090, 86.774038,    1211.3,     121.3,    993296,   1260579,   1527626,     78021,    354609,    466637,    190202,    539578,    672035,    861603,     14461,    115874,    174649,     79549
       996,    350091, 62.161170,     488.3,     325.7,   1026560,   1306265,   1550458,     34373,    341984,    422776,    187280,    564638,    702913,    877021,     10241,    109608,    155364,     80499
       997,    350092, 60.769594,     543.2,         0,    995918,   1289318,   1546383,     39549,    340345,    341057,    179958,    543642,    691098,    874187,     10509,    110731,    121545,     76576
       998,    350093, 46.559927,     524.8,     244.8,    924074,   1203944,   1484962,     80600,    352177,    457092,    168888,    495886,    635911,    834074,     15114,    116413,    171369,     74574
       999,    350094, 42.444348,         0,    1472.3,    945291,   1223396,   1517768,     47052,    341104,    354103,    178548,    510131,    648526,    854088,     11579,    112089,    130465,     76496
      1000,    350095, 69.499933,     303.5,    2233.3,    877139,   1157468,   1453072,     29801,    334491,    389226,    143021,    465312,    605331,    811322,     10450,    110446,    144925,     63219
      1001,    350096, 59.090753,     558.7,     386.8,    881330,   1163736,   1457148,     41666,    342447,    405046,    151734,    468436,    609169,    814343,     14208,    114106,    150484,     74807
