TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
         1,     30001,582.086695,         0,         0,     31924,     36094,     89194,         0,       403,         0,         0,     20061,     22434,     57639,        11,       165,         0,         0
         2,     30002,134.110399,      13.0,         0,     34358,     39148,     89370,         0,       283,         0,         0,     21603,     24317,     57697,        13,       147,         0,         0
         3,     30003,636.842231,      13.5,         0,     55912,     72506,    103880,         0,       779,         0,        63,     36318,     44115,     67000,        14,       190,         0,        68
         4,     30004,371.455595,       3.3,         0,     50192,     63175,     96067,         0,       569,         0,        48,     32298,     38561,     62006,         3,       174,         0,        52
         5,     30005,1021.14860,      53.5,       5.0,     39407,     45713,    103340,         5,      1513,         0,         0,     24903,     28365,     66682,        54,       910,         0,         0
         6,     30006,466.806807,       4.8,       4.4,     57824,     75544,    111053,         4,      1463,         0,        67,     37636,     45977,     71680,         5,       476,         0,        73
         7,     30007,790.695572,      44.0,      42.3,     56449,     73357,    112001,        42,      1138,         0,        64,     36689,     44633,     72325,        44,       225,         0,        70
         8,     30008,1096.14708,      43.6,      43.1,     54415,     68912,    121275,        43,      8101,         0,        54,     35331,     42195,     78258,        48,      4509,         0,        59
         9,     30009,393.372048,      15.5,      61.1,     73044,     98446,    128293,        89,      2945,         0,        37,     47820,     60327,     82672,        25,       871,         0,        45
        10,     30010,901.614282,      17.1,      52.6,     74928,    101014,    128839,        85,      4684,         0,        44,     49073,     61965,     83032,        25,      1788,         0,        51
        11,     30011,1280.56028,       3.9,         0,     67811,     90846,    138668,         0,      4431,         0,        26,     44373,     55507,     89444,         4,      1374,         0,        30
        12,     30012,599.771853,      14.1,         0,     78098,    105398,    140507,         0,      8469,         0,        59,     51135,     64697,     90614,        14,      3642,         0,        63
        13,     30013,278.359848,         0,         0,     89732,    120351,    146763,         0,     11089,         0,      1833,     58784,     74464,     94511,         5,      5310,         0,      2188
        14,     30014,227.153493,         0,         0,     84828,    114153,    141811,       268,     12003,         0,      1813,     55594,     70455,     91373,         1,      6019,         0,      2021
        15,     30015,3152.46340,       1.0,     257.1,     61269,     80611,    111296,       257,      3643,         0,        75,     40011,     49125,     71853,         1,      1607,         0,        82
        16,     30016,746.812178,       2.2,      66.9,     73566,     98844,    139227,       213,     10946,         0,      2291,     48264,     60690,     89684,         3,      5659,         0,      1678
        17,     30017,407.588378,       5.2,         0,     79428,    107352,    144567,       109,      8354,         0,        65,     52093,     66037,     93100,         5,      3641,         0,        68
        18,     30018,309.030427,         0,     679.5,     82670,    111452,    147665,       864,     10757,         0,        79,     54231,     68722,     95054,         1,      5240,         0,        79
        19,     30019,196.205397,     163.0,      35.7,     67694,     90222,    140392,       119,     11983,      8538,      1350,     44485,     55322,     90371,       358,      6447,      5541,      1094
        20,     30020,173.846732,     143.8,      87.7,     59719,     77620,    138261,       263,     11684,     10417,      1709,     39120,     47544,     89016,       537,      6580,      6797,      1428
        21,     30021,128.632214,         0,     405.6,     76759,    103486,    147541,       836,     12362,         0,      2140,     50402,     63648,     95027,        11,      6411,         0,      1645
        22,     30022,104.210697,       4.2,      28.1,     74943,    100860,    147943,       651,     12907,         0,      1525,     49196,     61990,     95304,        40,      6849,         0,      1456
        23,     30023,135.607746,       8.5,      88.1,     72517,     97352,    148232,       460,     13243,      8066,      1054,     47623,     59797,     95492,       292,      7220,      4074,      1035
        24,     30024,101.657431,      97.0,       3.8,     69850,     93445,    147641,       425,     13253,     10242,       657,     45904,     57364,     95026,       897,      7296,      6311,       874
        25,     30025,113.044793,     289.5,     143.4,     65291,     86611,    145452,       601,     13165,     13241,       993,     43013,     53177,     93641,      1352,      7320,      8371,       817
        26,     30026, 56.631464,     183.0,     175.0,     63754,     84181,    146092,       772,     13043,     14970,      1076,     42004,     51703,     94048,      1564,      7337,      9465,       927
        27,     30027,153.111351,         0,         0,     75467,    101511,    138112,       575,     12968,         0,      1486,     49527,     62382,     89098,         7,      6812,         0,      1320
        28,     30028,203.300975,       9.2,     152.7,     72011,     96420,    136904,      1591,     13812,      7707,      1165,     47274,     59191,     88378,       163,      7651,      4225,      1059
        29,     30029, 83.574133,     146.9,       2.4,     66846,     89078,    136000,      1485,     13925,     10467,       548,     44003,     54684,     87771,      1162,      7828,      6033,       733
        30,     30030,108.781129,     309.3,      83.4,     62345,     82125,    140754,      1513,     13796,     14165,       949,     41055,     50447,     90418,      1790,      7809,      8703,       875
        31,     30031, 64.047264,     193.0,     180.3,     63689,     84152,    134597,      1548,     13613,     13414,       820,     41998,     51726,     86657,      2039,      7792,      9278,       767
        32,     30032, 46.605744,     109.3,       2.4,     61115,     79976,    143382,       668,     12840,     11684,      1032,     40149,     49059,     92335,      1499,      7299,      7667,       886
        33,     30033, 64.212087,     137.5,       9.8,     59283,     77051,    129280,      1323,     13408,     11666,       983,     38927,     47312,     83322,      1950,      7749,      7681,       891
        34,     30034, 67.305935,     173.3,      16.3,     57944,     74844,    141283,       436,     12610,      9470,      1671,     37897,     45851,     91027,      1282,      7282,      6183,      1349
        35,     30035, 80.425663,     257.1,         0,     55459,     71010,    127225,       601,     12995,      8531,       963,     36263,     43662,     82030,      1443,      7646,      5554,       853
        36,     30036, 66.078085,      87.7,         0,     49660,     61294,    128607,       109,     12245,         0,      1943,     32122,     37922,     82741,       939,      7318,         0,      1388
        37,     30037,213.267221,       2.2,      18.1,     89687,    120302,    151049,       381,     13499,         0,      1385,     58798,     74475,     97258,         2,      7164,         0,      1355
        38,     30038,207.268944,       1.2,    1190.8,     82591,    111348,    148252,      2463,     14314,      5704,       627,     54276,     68746,     95538,       128,      8040,      3092,       876
        39,     30039, 82.626687,      57.9,     163.8,     67704,     90259,    135254,      4665,     14377,      8265,       385,     44553,     55416,     87340,      1092,      8224,      4662,       605
        40,     30040,118.118363,     338.7,     255.3,     65201,     86544,    134056,      4636,     14274,     11856,       346,     42967,     53155,     86586,      1669,      8197,      8027,       599
        41,     30041, 42.716753,     107.7,     471.7,     61127,     79960,    131233,      3029,     14016,     12289,       483,     40215,     49118,     84599,      1967,      8122,      9069,       672
        42,     30042, 43.532671,      60.1,      81.6,     62763,     82807,    136178,      2147,     13815,     10172,       921,     41367,     50901,     87694,      1869,      8075,      7775,       852
        43,     30043, 79.992258,     177.9,      79.7,     58081,     75323,    132015,       950,     13359,      7145,      1001,     38116,     46276,     85087,      1406,      7917,      5652,       889
        44,     30044, 35.151657,     123.1,         0,     56609,     72773,    131608,       263,     12964,         0,       980,     37091,     44727,     84835,       969,      7825,         0,       869
        45,     30045, 43.925164,      71.8,      25.8,     55079,     70166,    131828,       141,     12736,         0,      1054,     35996,     43158,     84996,       633,      7809,         0,       998
        46,     30046,151.481435,         0,         0,     50386,     62304,    130559,        26,     12188,         0,      1368,     32649,     38534,     84254,       152,      7706,         0,      1041
        47,     30047,         0,         0,         0,     64106,     85094,    151760,         0,      6792,         0,        21,     41772,     51734,     98045,         0,      3230,         0,        22
        48,     30048,456.875777,       5.1,         0,     76235,    102747,    144726,         0,      5775,         0,        50,     49858,     62980,     93342,         5,      2201,         0,        56
        49,     30049,239.937161,         0,     184.8,     89397,    119935,    155482,       290,     13884,         0,       578,     58629,     74259,    100087,         4,      7412,         0,       994
        50,     30050,248.042036,       6.7,     348.4,     81134,    109446,    151638,      2580,     14576,      5796,       337,     53369,     67549,     97733,       197,      8253,      2943,       487
        51,     30051, 46.653357,      10.1,      71.7,     70503,     96952,    139765,      3965,     14617,      7823,       300,     46449,     59685,     90262,       924,      8448,      4050,       449
        52,     30052, 45.509891,      46.0,    1800.4,     75567,    101901,    148861,      4762,     14541,      7613,       344,     49778,     62817,     95953,      1228,      8400,      5653,       422
        53,     30053, 77.585652,     210.9,    1237.2,     66293,     88836,    134301,      5059,     14426,     10981,       306,     43734,     54632,     86813,      1633,      8395,      7782,       439
        54,     30054, 72.913789,     163.2,     633.3,     63862,     84368,    136593,      4056,     14225,     11094,       433,     42134,     51887,     88005,      1703,      8345,      8786,       673
        55,     30055, 75.013534,     152.5,     210.5,     64849,     88240,    135791,      2572,     14050,      9202,       457,     42880,     54307,     87545,      1453,      8313,      7453,       706
        56,     30056, 26.131260,      30.8,         0,     63859,     86733,    136900,      1448,     13875,         0,       406,     42202,     53373,     88256,      1027,      8312,         0,       513
        57,     30057, 28.559692,      72.7,         0,     60961,     79902,    136566,      1219,     13606,         0,       931,     40128,     49103,     87960,      1255,      8107,         0,       873
        58,     30058,252.494945,         0,         0,     52642,     66037,    134888,       230,     13297,         0,      1169,     34258,     40730,     87038,       407,      8196,         0,      1099
        59,     30059,190.274203,         0,         0,     80804,    108945,    154432,       144,     13965,         0,       705,     53107,     67180,     99568,         0,      7580,         0,      1147
        60,     30060,195.748829,         0,         0,     78306,    105587,    156823,       455,     14448,      5867,       397,     51531,     65079,    101078,       428,      8197,      4007,       687
        61,     30061, 88.242831,     200.1,         0,     72730,    100145,    144956,      2131,     14560,      9459,       266,     47916,     61704,     93591,      1046,      8469,      5594,       400
        62,     30062, 75.224599,     187.6,      38.4,     77715,    107443,    149412,      3293,     14511,     13639,       253,     51239,     66357,     96372,      1674,      8547,      8216,       416
        63,     30063, 35.770124,      18.4,     194.3,     67466,     92383,    134832,      4193,     14582,      8300,       292,     44462,     56804,     87185,      1377,      8502,      4125,       370
        64,     30064, 85.373297,     202.4,     132.9,     79256,    109464,    150494,      3007,     14388,     11152,       246,     52279,     67683,     97045,      2141,      8582,      7694,       314
        65,     30065, 97.758595,     264.1,      67.6,     65395,     89206,    133815,      4468,     14467,     13480,       234,     43212,     54890,     86379,      1721,      8533,      8448,       363
        66,     30066, 51.309541,     162.5,     126.0,     75432,    104032,    148549,      2211,     14267,     10401,       221,     49821,     64267,     95639,      1905,      8574,      7802,       253
        67,     30067, 57.422659,     137.0,     113.7,     67492,     92226,    137184,      3707,     14350,     12510,       268,     44602,     56803,     88460,      1741,      8519,      9079,       386
        68,     30068, 52.467391,     174.2,      36.2,     71169,     97851,    146350,      1419,     14082,      8920,       267,     47021,     60362,     94275,      1406,      8539,      7251,       337
        69,     30069, 57.773502,      25.8,      51.9,     65599,     89379,    140301,      1891,     14170,      9515,       258,     43372,     55016,     90443,      1395,      8493,      7907,       399
        70,     30070, 34.826126,      86.5,      22.8,     69295,     95033,    145645,       942,     13861,         0,       269,     45787,     58577,     93836,       926,      8481,         0,       360
        71,     30071,143.723585,         0,         0,     65657,     89683,    147049,       422,     13517,         0,       284,     43431,     55222,     94737,       428,      8355,         0,       446
        72,     30072, 34.086920,      77.8,      85.6,     64591,     87846,    140867,       880,     13850,         0,       458,     42707,     54065,     90794,       840,      8401,         0,       568
        73,     30073,115.092528,       4.0,         0,     71368,     98268,    152290,       263,     12852,         0,       623,     47180,     60649,     98035,       145,      8096,         0,       693
        74,     30074,227.309852,         0,         0,     71135,     95133,    155970,        35,     13621,         0,        31,     46660,     58340,    100686,        30,      7560,         0,        37
        75,     30075,149.658472,     175.6,     365.2,     92422,    126011,    162287,      1941,     14165,     15873,       661,     60664,     78215,    104438,       973,      8224,      9254,       942
        76,     30076,114.941966,     122.4,      29.0,     77144,    106490,    150088,      1529,     14374,     11006,       474,     50847,     65737,     96869,      1062,      8346,      6612,       858
        77,     30077, 80.280561,     182.4,     826.1,     84577,    116420,    157101,      2520,     14332,     16440,       252,     55655,     72117,    101202,      1826,      8453,      9191,       323
        78,     30078,112.191671,     447.5,     235.7,     85258,    117285,    159990,      3042,     14132,     17016,       277,     56113,     72703,    103017,      1731,      8387,      9279,       419
        79,     30079, 39.400546,     124.9,     366.6,     72504,     99719,    145492,      2705,     14263,     12315,       285,     47882,     61534,     93769,      2230,      8538,      8527,       354
        80,     30080, 46.560144,     238.1,     296.1,     81801,    112892,    158880,      2678,     13972,     19023,       297,     54014,     69950,    102163,      1690,      8382,     12011,       338
        81,     30081,187.307320,      84.5,     248.1,     71515,     98467,    152655,       604,     13480,      8420,       638,     47288,     60784,     98293,       568,      8333,      5999,       711
        82,     30082,152.546581,     376.8,     436.3,     78287,    108186,    155842,      1876,     13930,     11149,       280,     51748,     66927,    100256,      1573,      8463,      7834,       315
        83,     30083,113.808487,         0,     216.8,     94199,    128076,    166976,      1990,     13722,     18790,       572,     61798,     79543,    107386,       667,      8015,     10623,       938
        84,     30084, 53.080907,         0,     220.8,     88878,    121891,    165729,      2845,     13745,     22698,       431,     58452,     75660,    106616,      1302,      8171,     12693,       710
        85,     30085, 57.165840,      41.6,     107.3,     81569,    112645,    162622,      1517,     13404,     20325,       391,     53893,     69824,    104530,      1052,      8151,     12640,       676
        86,     30086,388.510529,         0,      68.8,     96157,    129958,    168670,        69,     10368,         0,       131,     62845,     80596,    108504,         0,      5901,         0,       122
        87,     30087,219.151682,         0,         0,     68223,     91489,    135942,        39,     12725,         0,        26,     45451,     56645,     87309,         0,      7289,         0,        30
        88,     30088,205.655239,         0,         0,     79287,    107358,    148539,       290,     11811,      6513,        62,     52671,     66635,     95253,       106,      7029,      5501,        65
        89,     30089,199.281081,      61.4,     324.7,     85614,    115604,    154296,       928,     11631,     16754,      1145,     56783,     71995,     98848,       536,      7131,      9873,      1117
        90,     30090,271.340268,      56.3,     699.3,     84423,    116337,    165400,      1729,     12978,     15687,       525,     55577,     72079,    106490,       630,      7812,      9487,       887
        91,     30091,150.566799,     198.8,     117.4,     83763,    113249,    154653,       911,     11656,     17230,      1140,     55614,     70484,     99095,       652,      7304,     10172,      1111
        92,     30092,123.970634,     178.4,     141.2,     78982,    109170,    163614,      1276,     12840,     20343,       408,     52408,     67673,    104455,       643,      7901,     12401,       828
        93,     30093,105.465780,         0,         0,     73812,     99634,    150175,        50,      9469,         0,        38,     49084,     61763,     96411,        59,      5690,         0,        46
        94,     30094,205.869884,      27.0,         0,     86410,    116749,    151296,       182,      9711,     10541,        96,     56937,     72442,     97623,       278,      5951,      7463,        94
        95,     30095,184.642664,     243.2,     157.1,     89018,    119917,    160792,       512,      9839,     20435,       105,     58969,     74763,    102959,       751,      6181,     11665,       101
        96,     30096,163.787822,     270.2,      38.0,     87432,    117913,    159762,       500,     10734,     17205,        98,     57946,     73483,    102313,       683,      6827,      9923,        95
        97,     30097,         0,         0,         0,     87387,    117947,    149671,         0,      2795,         0,       109,     57556,     73188,     96657,         0,      2120,         0,       104
        98,     30098,515.762284,         0,         0,    101780,    134418,    164003,         1,      4204,         0,       163,     66540,     83593,    105642,        13,      3278,         0,       153
        99,     30099, 47.224552,         0,         0,     87582,    118422,    157193,        42,      7237,         0,       104,     57757,     73572,    101329,       132,      4645,         0,       100
       100,     30100,115.285769,      39.3,       2.1,     95726,    127989,    163475,       175,      7235,     15007,       134,     62882,     79627,    105212,       375,      4773,      9475,       125
       101,     30101,226.520192,     406.5,     124.9,     95666,    127837,    167568,       350,      8542,     22244,       132,     63190,     79807,    107188,       731,      5624,     12134,       123
       102,     30102,108.195519,         0,         0,     83643,    113480,    162293,        36,      4921,         0,        88,     55244,     70414,    104597,       237,      3720,         0,        87
       103,     30103,195.757101,     192.1,      13.9,     99169,    131935,    170263,       123,      5475,     14089,       149,     65028,     82130,    109435,       332,      4016,      8685,       139
       104,     30104,151.304957,      69.6,     116.0,    100719,    133556,    171500,       280,      7162,     25459,       152,     66294,     83394,    109597,       652,      4834,     14257,       142
       105,     30105, 98.772761,      47.9,      15.8,    106536,    140057,    176560,       127,      5108,     26395,       183,     69860,     87408,    112883,       330,      3985,     14846,       170
       106,     30106,197.688337,      19.0,      30.4,    104778,    138165,    179819,        73,      5150,     25197,       173,     68835,     86289,    114801,       145,      4064,     14241,       161
       107,     30107, 55.090501,         0,         0,    104131,    137525,    179374,         8,      3199,         0,       174,     68145,     85667,    115094,       100,      3141,         0,       162
       108,     30108, 88.809657,      29.3,         0,    112743,    147065,    184143,        45,      3767,     26446,       233,     73592,     91700,    117750,       185,      3518,     14769,       201
       109,     30109,946.304060,         0,         0,    113765,    147943,    180047,         0,      2110,         0,       283,     73863,     91910,    115707,         0,      2416,         0,       216
       110,     30110, 95.228257,       2.7,         0,    111896,    146179,    182971,        25,      3549,     14493,       224,     72938,     91038,    117357,       206,      3354,      8856,       199
       111,     30111,140.290589,         0,         0,    122828,    158231,    189506,        18,      2146,         0,       442,     79614,     98361,    121543,         9,      2625,         0,       261
       112,     30112,174.440973,       7.7,         0,    118549,    153679,    191854,        37,      2270,     13512,       350,     77072,     95690,    122848,        59,      2775,      8312,       235
       113,     30113,203.628024,      34.9,         0,    115277,    149887,    187710,        18,      2974,     22074,       285,     75230,     93471,    119649,       135,      3237,     12479,       216
       114,     30114,154.264831,      43.1,       1.4,    116689,    151486,    193209,        16,      2420,     29632,       306,     76254,     94609,    123072,       102,      2951,     16361,       222
       115,     30115, 90.072069,         0,      67.6,    136594,    174266,    205825,       134,      1216,         0,       714,     88350,    108362,    131342,        33,      2133,         0,       332
       116,     30116,109.047060,         0,      22.1,    130675,    167555,    202097,       134,      1436,     15105,       581,     84656,    104212,    129241,        66,      2292,      8954,       300
       117,     30117,104.898914,      22.6,      25.6,    123523,    159358,    198634,        78,      1565,     27808,       439,     80330,     99319,    126730,       106,      2394,     15371,       260
       118,     30118, 81.197058,       6.4,         0,    121451,    156932,    199858,        37,      1498,     30489,       397,     79216,     97961,    127222,       104,      2360,     16749,       248
       119,     30119, 88.410214,       1.0,      35.8,    133558,    170654,    208513,       111,       843,         0,       647,     86425,    106096,    132968,        54,      1903,         0,       316
       120,     30120,230.581588,      31.4,       1.4,    126881,    163122,    205724,       141,       916,     17082,       510,     82273,    101485,    131314,       167,      1986,      9736,       281
       121,     30121,115.036147,      41.6,       5.3,    119580,    154710,    197288,        80,       972,     31307,       363,     78415,     96959,    125709,       237,      2033,     17016,       239
       122,     30122,151.372238,      19.8,         0,    118232,    153180,    197339,        51,       977,     28713,       338,     77568,     96010,    125773,       200,      2033,     15728,       232
       123,     30123,117.795646,         0,         0,    116734,    151260,    211498,        30,       538,         0,       335,     75733,     93994,    134936,       231,      1652,         0,       231
       124,     30124,123.415254,      76.1,       2.3,    117327,    152155,    191601,        86,       638,     19183,       330,     77007,     95379,    122714,       356,      1797,     10597,       229
       125,     30125, 61.781836,      64.1,      64.3,    125019,    160941,    197017,        84,       659,     32863,       468,     81917,    100896,    126045,       498,      1824,     17442,       269
       126,     30126,198.242357,     175.4,       8.6,    122684,    158264,    197444,        80,       625,     28270,       428,     80431,     99227,    126330,       410,      1797,     15267,       257
       127,     30127,127.818309,      95.2,         0,    121601,    157055,    197467,        54,       529,     20814,       416,     79753,     98480,    126354,       333,      1651,     11296,       254
       128,     30128,100.177029,      62.2,       5.6,    129833,    166653,    203323,        69,       534,     32477,       566,     85044,    104494,    129677,       493,      1668,     17243,       296
       129,     30129,233.679796,      20.7,         0,    134962,    172783,    211580,         3,       538,     30631,       696,     88325,    108352,    134401,       157,      1642,     16345,       327
       130,     30130,102.635968,      65.5,       1.1,    127252,    163629,    204137,        28,       501,     27465,       520,     83405,    102622,    130255,       364,      1631,     14866,       283
       131,     30131,120.748304,      65.2,         0,    131560,    168715,    210118,         4,       508,     30359,       613,     86153,    105797,    133661,       181,      1635,     16191,       307
       132,     30132,262.933622,      34.5,       4.3,    144992,    184839,    226360,        14,      1024,     34608,       946,     94685,    115965,    142696,       158,      2364,     17839,       394
       133,     30133,420.264584,     146.1,      10.5,    143803,    183410,    222223,        14,      1101,     29309,       921,     93940,    115067,    140295,       175,      2339,     15357,       387
       134,     30134,971.602594,       4.0,         0,    140685,    179793,    232262,         7,      1948,         0,       879,     92460,    113050,    144772,         4,      2953,         0,       375
       135,     30135,146.137693,       2.0,         0,    141437,    180746,    226751,         7,      1280,         0,       887,     92519,    113468,    142682,       104,      2432,         0,       377
       136,     30136,407.556751,     154.0,      19.7,    148459,    189111,    234719,        20,      2113,     19917,      1042,     96887,    118681,    147168,       156,      3620,     10363,       421
       137,     30137,280.637419,       1.0,      30.7,    148024,    188647,    238276,        94,      2903,         0,      1048,     96665,    118389,    148297,       154,      3790,         0,       423
       138,     30138,291.975907,     145.1,      53.5,    157949,    200843,    243710,       125,      3138,     37579,      1302,    102870,    125959,    151268,       185,      4127,     19024,       497
       139,     30139,526.757807,      46.0,      19.2,    165174,    209760,    258379,       129,      5109,     42356,      1523,    107336,    131455,    158652,       157,      6032,     21109,       565
       140,     30140,823.791016,       3.9,         0,    136666,    174362,    245908,         0,      3541,         0,       841,     91566,    110772,    150660,         4,      4028,         0,       364
       141,     30141,421.177376,         0,         0,    152082,    193666,    255135,        44,      5172,         0,      1149,     99195,    121457,    156773,        28,      5564,         0,       452
       142,     30142,476.179051,         0,         0,    147783,    188180,    252576,         0,      5681,         0,      1053,     96820,    118119,    155322,         0,      5816,         0,       424
       143,     30143,216.839844,      57.5,      89.9,    163967,    208304,    258742,       133,      5088,     43970,      1487,    106602,    130555,    158807,       159,      5847,     22051,       554
       144,     30144,         0,         0,         0,    110382,    144516,    200097,         0,       337,         0,       274,     73707,     91243,    126296,         0,       988,         0,       213
       145,     30145,386.115617,      12.5,         0,     52209,     65154,    122323,        15,      6605,         0,      2937,     33812,     40055,     78837,        28,      3956,         0,      2036
       146,     30146,         0,         0,         0,     35547,     40648,    117952,         0,      9007,         0,         0,     22423,     25298,     76300,         0,      5862,         0,         0
       147,     30147,         0,       1.0,         0,     33634,     40618,    112212,         0,       465,         0,         0,     21445,     25480,     72435,         1,       929,         0,         0
       148,     30148,         0,         0,         0,     36682,     44812,    129448,         0,      5972,         0,         0,     23403,     28089,     83575,         0,      4579,         0,         0
       149,     30149,         0,         0,         0,     24665,     29498,    122515,         0,      9645,         0,         0,     15964,     18527,     79410,         0,      6517,         0,         0
       150,     30150,2427.21499,     360.3,     131.2,     40662,     50077,    136954,       131,       731,         0,         0,     26095,     31416,     88260,       360,      1053,         0,         0
       151,     30151,         0,      18.7,      34.8,     30387,     34388,    115750,        35,       831,         0,         0,     19782,     21974,     74851,        19,       856,         0,         0
       152,     30152,         0,         0,         0,     92455,    124367,    178940,         0,       420,         0,       130,     61620,     78062,    115160,         0,      1395,         0,       122
       153,     30153,1571.18699,         0,         0,    140375,    179553,    246344,         0,      4593,         0,       872,     91721,    112574,    153285,         0,      6477,         0,       373
       154,    570001,         0,         0,         0,     60833,     90340,    236354,         0,       228,         0,       288,     43061,     56977,    137147,         0,        60,         0,       198
       155,    570002,990.592547,      41.0,         0,    112068,    147602,    222851,         0,       449,         0,      1267,     78547,     95949,    138254,        41,      2096,         0,       469
       156,    570003,2333.21838,      57.8,         0,     79786,    110723,    189322,         0,       153,         0,       484,     58145,     72741,    118983,        58,       657,         0,       255
       157,    570004,1299.73698,     123.2,         0,    125670,    164851,    256375,         0,       479,         0,      1871,     86387,    105691,    153176,       123,      2297,         0,       649
       158,    570005,870.265885,     132.0,         0,    132586,    171595,    250038,         0,      1180,         0,      1967,     91031,    110377,    152036,       133,      3459,         0,       678
       159,    570006,3281.93156,      35.0,         0,     79973,    113208,    196942,         0,       356,         0,       666,     56659,     72513,    120537,        35,       298,         0,       301
       160,    570007,2690.21186,      79.5,         0,    105976,    142530,    230949,         0,       342,         0,      1301,     73220,     91100,    140264,        80,      1159,         0,       478
       161,    570008,277.020743,      26.3,       2.8,    155092,    200398,    309770,         3,      4749,         0,      3095,    104282,    127312,    178156,       115,      5388,         0,       992
       162,    570009,945.959635,      58.5,         0,    145208,    189217,    295133,         0,       916,         0,      2808,     97265,    119613,    170572,        60,      3311,         0,       913
       163,    570010,109.891340,      13.8,         0,    157978,    204133,    312964,         3,      2687,         0,      3252,    105880,    129450,    179070,       119,      4712,         0,      1036
       164,    570011,388.340758,       8.3,         0,    155135,    200273,    305112,         1,      8840,         0,      2668,    103426,    126671,    177524,        34,      6485,         0,       879
       165,    570012,4580.44630,         0,     328.8,     90241,    126016,    224617,       329,       382,         0,       976,     62024,     79618,    135010,         0,       227,         0,       383
       166,    570013,668.526890,      47.2,         0,    143193,    187194,    300334,         0,       422,         0,      2726,     95939,    118302,    171916,        47,      2353,         0,       891
       167,    570014,396.257237,      20.5,         0,    158999,    206158,    321420,         0,      2131,         0,      3397,    105946,    130178,    182611,        58,      4407,         0,      1078
       168,    570015,238.343642,      49.8,         0,    160480,    207971,    330371,         2,      4946,         0,      3461,    106873,    131321,    187157,        74,      5286,         0,      1096
       169,    570016,341.616489,      20.2,         0,    150081,    195199,    331318,         0,      9797,         0,      3008,    100322,    123323,    188647,        47,      6424,         0,       969
       170,    570017,495.060813,      36.5,      54.3,    119591,    159556,    272851,        54,       352,         0,      1842,     80648,    100715,    159020,        37,       777,         0,       640
       171,    570018,498.318878,      48.0,         0,    131868,    174137,    290595,         0,       318,         0,      2285,     88454,    109895,    167444,        48,      1351,         0,       768
       172,    570019,388.358642,      79.5,         0,    176515,    228506,    353944,         9,      9828,         0,      6304,    115831,    143584,    197419,       111,      6645,         0,      2513
       173,    570020,500.223717,      63.3,         0,    180376,    233110,    357236,         0,     18098,         0,      6566,    117693,    146025,    199495,        85,      8351,         0,      2577
       174,    570021,484.164824,      32.8,         0,    164573,    213454,    340278,         1,      1911,         0,      3676,    109151,    134638,    190642,        39,      4253,         0,      1157
       175,    570022,245.354829,      34.5,      14.3,    171801,    222500,    351127,        14,      5589,         0,      5956,    113442,    140201,    195891,        99,      5618,         0,      2364
       176,    570023,277.071394,      27.3,         0,    191596,    248456,    373542,         0,     28223,         0,      6741,    123925,    154494,    207404,       102,     10780,         0,      2793
       177,    570024,652.528921,      33.2,         0,    117505,    157091,    289506,         0,       345,         0,      1771,     79308,     99176,    165606,        33,       738,         0,       619
       178,    570025,639.727979,      52.5,      11.5,    129900,    171802,    308522,        12,       356,         0,      2208,     87211,    108416,    174749,        53,      1409,         0,       747
       179,    570026,627.007270,      12.5,         0,    144294,    189049,    326328,         0,       374,         0,      2796,     96298,    119262,    183270,        13,      2386,         0,       910
       180,    570027,316.998040,      29.0,         0,    159782,    207867,    349851,         2,      1089,         0,      3461,    106071,    131040,    194175,        54,      3884,         0,      1096
       181,    570028,256.114285,      35.8,         0,    167684,    215641,    365138,         0,      3331,         0,      6035,    111410,    136581,    201081,        74,      5582,         0,      2387
       182,    570029,240.050986,      43.5,         0,    173916,    223827,    370774,         2,      6393,         0,      6407,    114985,    141462,    203849,        91,      6672,         0,      2497
       183,    570030,630.443990,      38.8,       4.8,    146880,    185163,    297259,         5,      1231,         0,      3837,     99222,    118659,    172780,        49,      4662,         0,      1162
       184,    570031,439.909944,      66.5,         0,    180827,    232873,    378791,         0,     12518,         0,      6933,    118661,    146663,    207855,       128,      8182,         0,      2724
       185,    570032,320.440443,      47.8,         0,    190148,    245259,    386515,         0,     24254,         0,      7224,    123484,    153262,    212203,       185,     10457,         0,      2979
       186,    570033,233.427106,      28.5,         0,    195007,    253606,    387784,       139,     36772,         0,      7037,    125873,    157163,    213396,       163,     13317,         0,      2902
       187,    570034,579.047028,      17.5,       6.3,     98366,    135148,    295812,         6,       373,         0,      1177,     67152,     85370,    167921,        18,       955,         0,       442
       188,    570035,1633.61921,       9.7,         0,    114118,    153037,    323765,         0,       498,         0,      1656,     77143,     96646,    180977,        10,      2607,         0,       585
       189,    570036,325.974919,      66.2,         0,    165809,    209862,    384000,         0,      4414,         0,      6483,    110951,    133824,    208480,       125,      7673,         0,      2469
       190,    570037,321.297853,      73.8,         0,    171122,    215863,    387184,         0,      7672,         0,      6952,    113864,    137390,    210224,       155,      9052,         0,      2660
