TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
         1,     30001,582.086695,         0,         0,     46671,     73356,    119945,        18,      2150,         0,         0,     37183,     52298,     86577,        40,      1639,         0,         0
         2,     30002,134.110399,      38.5,         0,     48378,     75989,    120081,        12,      2006,         0,         0,     38556,     54208,     86564,        49,      1558,         0,         0
         3,     30003,636.842231,      18.5,         0,     62188,     99953,    133165,        49,      2683,         0,      3267,     49164,     70818,     96386,        44,      1929,         0,      1714
         4,     30004,371.455595,       5.3,         0,     57991,     93321,    126385,        26,      2306,         0,         0,     45781,     66008,     91356,        24,      1693,         0,         0
         5,     30005,1021.14860,      70.5,      10.1,     51974,     81565,    132312,        82,      3700,         0,         0,     41442,     58242,     95818,        99,      2831,         0,         0
         6,     30006,466.806807,       8.6,       4.4,     63593,    102178,    140128,       129,      3681,         0,      3339,     50301,     72435,    101684,        53,      2626,         0,      1750
         7,     30007,790.695572,      44.0,      63.8,     62587,    100575,    140706,       124,      3295,         0,      3288,     49486,     71269,    102208,        76,      2359,         0,      1724
         8,     30008,1096.14708,      53.2,      44.7,     63045,     99056,    149622,       438,      8261,         0,         0,     50208,     70747,    108894,       408,      6408,         0,         0
         9,     30009,393.372048,      37.1,      71.4,     75040,    120275,    157402,       228,      4862,         0,      3920,     59609,     85641,    114431,       115,      3450,         0,      2043
        10,     30010,901.614282,      19.7,      52.6,     76623,    122454,    158178,       322,      6047,         0,      4001,     60894,     87230,    115000,       150,      4280,         0,      2084
        11,     30011,1280.56028,       8.3,         0,     71063,    113997,    168698,       148,      5893,         0,      3721,     56363,     81048,    123311,       124,      4340,         0,      1943
        12,     30012,599.771853,      21.4,         0,     79729,    126946,    171765,       418,      8632,         0,      4176,     63204,     90289,    125443,       291,      6453,         0,      2172
        13,     30013,278.359848,      14.4,         0,     88706,    141129,    179132,       997,     10948,         0,      4449,     70548,    100695,    130608,       556,      8154,         0,      2051
        14,     30014,227.153493,      24.7,         0,     85286,    135365,    173735,      1707,     11993,         0,      4264,     67766,     96503,    126640,       809,      8863,         0,      1968
        15,     30015,3152.46340,       1.0,     321.3,     67285,    106795,    141062,       428,      5204,         0,      3514,     53217,     75757,    102366,        80,      3780,         0,      1838
        16,     30016,746.812178,      87.4,      66.9,         0,         0,      1023,      1332,     10882,         0,         0,         0,         0,       638,       799,      8082,         0,         0
        17,     30017,407.588378,     254.5,         0,     78777,    125887,    173370,       742,      8702,         0,      4111,     62658,     89747,    126517,       474,      6264,         0,      2140
        18,     30018,309.030427,         0,     829.7,     82997,    131423,    178383,      1797,     10794,         0,      4299,     66054,     93792,    130161,       660,      7853,         0,      2234
        19,     30019,196.205397,     207.4,      52.5,     73426,    115510,    170396,      1447,     11744,      4239,      5566,     58613,     82704,    124163,      1429,      9095,      3088,      3526
        20,     30020,173.846732,     195.6,     151.0,     67528,    105911,    167800,      1334,     11347,      6101,      5287,     54055,     75975,    122232,      1602,      9185,      4448,      3500
        21,     30021,128.632214,      82.4,     475.8,     80054,    126511,    180073,      2401,     12389,         0,      6611,     63685,     90292,    131461,      1121,      9165,         0,      4073
        22,     30022,104.210697,      91.9,     121.7,     78765,    124385,    180616,      2676,     13049,         0,      6010,     62688,     88820,    131900,      1431,      9750,         0,      3963
        23,     30023,135.607746,      77.8,     187.9,     76786,    120961,    179365,      2921,     13623,      3475,      5449,     61157,     86445,    130893,      1878,     10324,      2196,      3345
        24,     30024,101.657431,     149.1,      16.3,     74685,    117447,    177546,      2799,     13633,      6151,      5062,     59589,     84082,    129519,      2281,     10503,      4087,      3143
        25,     30025,113.044793,     300.0,     161.7,     72145,    113159,    176130,      2738,     13480,      8925,      5110,     57776,     81234,    128427,      2594,     10576,      6406,      3014
        26,     30026, 56.631464,     183.0,     183.1,     71145,    111424,    176846,      2591,     13206,     10402,      5094,     57077,     80104,    128948,      2702,     10543,      7725,      3063
        27,     30027,153.111351,     129.4,      14.2,     78681,    124845,    169701,      2590,     13111,         0,      5919,     62478,     88997,    123870,      1188,      9748,         0,      3775
        28,     30028,203.300975,     219.3,     286.0,     75478,    119223,    166417,      4007,     14492,      3100,      5480,     60028,     85108,    121581,      1972,     11020,      2083,      3439
        29,     30029, 83.574133,     199.8,       4.1,     73479,    116016,    167456,      4424,     14779,      7938,      4858,     58733,     83175,    122271,      2780,     11486,      4965,      2875
        30,     30030,108.781129,     309.3,      83.3,     70339,    110639,    164301,      4269,     14570,      9833,      4960,     56463,     79584,    120062,      3164,     11501,      6798,      2964
        31,     30031, 64.047264,     200.0,     180.2,     71458,    112462,    165906,      3817,     14177,      9149,      4986,     57384,     80917,    121174,      3238,     11362,      7597,      2943
        32,     30032, 46.605744,     130.1,       4.1,     68980,    108092,    173617,      2269,     12823,      7375,      4922,     55331,     77684,    126607,      2569,     10374,      5404,      2960
        33,     30033, 64.212087,     154.3,      11.6,     67991,    106962,    160024,      3238,     13746,      7336,      4871,     54611,     76969,    116917,      3091,     11155,      5424,      2959
        34,     30034, 67.305935,     173.3,      16.3,     66185,    103868,    171345,      1962,     12482,      5133,      5172,     53038,     74566,    125055,      2395,     10225,      3766,      3394
        35,     30035, 80.425663,     257.1,         0,     65050,    102451,    157591,      2352,     13034,      4281,      1550,     52306,     73749,    114728,      2664,     10761,      3137,      1218
        36,     30036, 66.078085,     126.8,         0,     60471,     95101,    150573,      1516,     11986,         0,      2271,     48598,     68414,    109634,      2032,     10034,         0,      1935
        37,     30037,213.267221,      77.4,     100.7,     89344,    141766,    184331,      2518,     13653,         0,      6317,     71134,    101275,    134532,      1223,     10318,         0,      3792
        38,     30038,207.268944,       2.3,    1246.2,     84583,    134004,    181210,      4973,     15196,      2438,      5531,     67375,     95793,    132324,      2173,     11723,      1660,      3267
        39,     30039, 82.626687,      78.5,     187.6,     73844,    116670,    166497,      6198,     15552,      6054,      5090,     58956,     83547,    121549,      3069,     12250,      3946,      2917
        40,     30040,118.118363,     338.7,     264.4,     72212,    113929,    165157,      6082,     15381,      8174,      4968,     57783,     81729,    120622,      3420,     12260,      5959,      2879
        41,     30041, 42.716753,     107.7,     611.7,     69325,    109061,    162121,      5016,     14839,      8127,      4928,     55636,     78419,    118486,      3460,     11983,      7294,      2911
        42,     30042, 43.532671,      70.0,      81.7,     70583,    111318,    167457,      4154,     14401,      6503,      4952,     56732,     80139,    122423,      3278,     11753,      5472,      2926
        43,     30043, 79.992258,     205.4,      82.4,     66968,    105573,    162650,      2831,     13565,      3848,      4832,     53852,     75996,    118513,      2806,     11228,      3192,      2932
        44,     30044, 35.151657,     163.6,         0,     65784,    103624,    161976,      2064,     12913,         0,      1572,     52895,     74581,    118057,      2314,     10848,         0,      1235
        45,     30045, 43.925164,     156.1,      25.8,     64594,    101705,    162045,      1679,     12530,         0,      1560,     51928,     73185,    118190,      1929,     10645,         0,      1219
        46,     30046,151.481435,         0,         0,     60938,     95876,    160281,      1175,     11800,         0,      1802,     48969,     68954,    117096,      1312,     10234,         0,      1500
        47,     30047,         0,         0,         0,     68960,    109984,    183543,       199,      7480,         0,      3632,     54442,     77894,    135285,       160,      6563,         0,      1898
        48,     30048,456.875777,      11.4,         0,     78257,    124617,    175681,       150,      6674,         0,      4103,     62001,     88581,    128570,       114,      5300,         0,      2136
        49,     30049,239.937161,      96.7,     308.5,     89210,    141458,    189331,      2406,     13971,         0,      5747,     71096,    101115,    138279,      1349,     10807,         0,      3203
        50,     30050,248.042036,     154.3,     475.7,     83649,    132388,    185015,      4976,     15591,      2489,      5327,     66760,     94773,    135253,      2468,     12235,      1639,      3007
        51,     30051, 46.653357,      69.0,      88.8,     74183,    120077,    169169,      6349,     16020,      5205,      4745,     59435,     86201,    123722,      3331,     12776,      3319,      2671
        52,     30052, 45.509891,      46.0,    1800.4,     74916,    118399,    171780,      6876,     15949,      5949,      5134,     59842,     84832,    125419,      3405,     12730,      4947,      2872
        53,     30053, 77.585652,     220.2,    1237.1,     73143,    115310,    170148,      6827,     15802,      8116,      5009,     58680,     82881,    124343,      3700,     12760,      6173,      2837
        54,     30054, 72.913789,     170.3,     669.9,     71388,    112413,    167856,      5804,     15339,      7619,      5004,     57322,     80854,    122774,      3576,     12501,      6826,      2927
        55,     30055, 75.013534,     156.2,     210.5,     70929,    114433,    167091,      4703,     14877,      6018,      4795,     57247,     82511,    121844,      3297,     12247,      5135,      2854
        56,     30056, 26.131260,      37.1,         0,     70077,    113156,    168160,      3718,     14458,         0,      4619,     56579,     81601,    122691,      2919,     12037,         0,      2674
        57,     30057, 28.559692,      87.2,         0,     69136,    109022,    167542,      3228,     13965,         0,      4863,     55606,     78487,    122125,      2849,     11592,         0,      2925
        58,     30058,252.494945,         0,         0,     62622,     98594,    165304,      2149,     13345,         0,      1672,     50325,     70913,    120894,      1998,     11372,         0,      1432
        59,     30059,190.274203,     129.4,         0,     83121,    131375,    187986,      2188,     14095,         0,      5585,     66182,     93851,    137755,      1600,     11262,         0,      3502
        60,     30060,195.748829,     152.2,         0,     80594,    127289,    188892,      3629,     15284,      2933,      5190,     64235,     91018,    138499,      2800,     12338,      2182,      3019
        61,     30061, 88.242831,     255.9,         0,     75227,    122393,    174678,      5324,     15932,      5245,      4749,     60341,     87900,    127939,      3830,     12899,      3550,      2655
        62,     30062, 75.224599,     205.1,      71.2,     74035,    120413,    169709,      6017,     16043,      7834,      4935,     59361,     86442,    124235,      4309,     13082,      5523,      2754
        63,     30063, 35.770124,      22.1,     194.3,     71932,    116320,    163781,      6686,     16081,      6688,      4888,     57584,     83447,    119755,      3744,     12945,      4157,      2702
        64,     30064, 85.373297,     210.3,     163.9,     75321,    122251,    170984,      5889,     15866,      7212,      5016,     60629,     87975,    125186,      4536,     13108,      5788,      2735
        65,     30065, 97.758595,     265.3,      69.5,     70683,    114011,    162612,      6528,     15958,      9021,      4778,     56942,     82092,    118707,      4061,     13016,      6201,      2647
        66,     30066, 51.309541,     162.5,     138.6,     77874,    126419,    180552,      5204,     15529,      6802,      4907,     62961,     91221,    131690,      4092,     12939,      5698,      2648
        67,     30067, 57.422659,     137.0,     113.9,     76811,    124481,    177422,      5860,     15675,      8533,      4891,     62047,     89798,    129339,      3886,     12888,      7410,      2704
        68,     30068, 52.467391,     174.2,      36.2,     74555,    121043,    177995,      4229,     15030,      5697,      4766,     60354,     87398,    129919,      3496,     12664,      4846,      2653
        69,     30069, 57.773502,      32.0,      82.9,     71474,    115394,    172070,      4604,     15139,      6241,      4608,     57679,     83192,    125674,      3403,     12598,      5393,      2627
        70,     30070, 34.826126,     103.6,      23.5,     73276,    118811,    177014,      3370,     14486,         0,      4699,     59290,     85768,    129226,      2876,     12326,         0,      2631
        71,     30071,143.723585,      25.0,         0,     70801,    115560,    178607,      2452,     13728,         0,      4549,     57209,     83347,    130506,      2140,     11785,         0,      2615
        72,     30072, 34.086920,      99.7,      85.6,     70639,    114034,    172425,      3423,     14445,         0,      4747,     57034,     82237,    125920,      2763,     12136,         0,      2750
        73,     30073,115.092528,       5.5,         0,     74547,    122126,    184410,      1664,     12685,         0,      5073,     60358,     88175,    134545,      1464,     11157,         0,      3081
        74,     30074,227.309852,      82.4,     140.8,     75489,    119390,    189381,      2040,     13747,         0,      3855,     59924,     85077,    139345,      1757,     11519,         0,      2011
        75,     30075,149.658472,     513.6,     592.8,     89802,    147096,    197532,      4395,     15036,      8567,      5841,     72249,    105749,    144271,      3767,     12729,      6814,      3160
        76,     30076,114.941966,     500.4,     158.3,     78605,    128370,    182000,      4575,     15476,      5807,      5121,     63226,     92284,    133299,      3861,     12786,      4258,      3095
        77,     30077, 80.280561,     518.4,     943.4,     78854,    128661,    179160,      5418,     15601,      8637,      5197,     63421,     92503,    131169,      4646,     13030,      6747,      2773
        78,     30078,112.191671,     581.9,     306.0,     79272,    129440,    182412,      5239,     15241,      8881,      5253,     63795,     93082,    133651,      4584,     12968,      6666,      2864
        79,     30079, 39.400546,     488.5,     406.9,     75169,    122098,    175085,      5407,     15528,      8534,      5056,     60746,     88040,    127927,      4657,     13041,      6899,      2774
        80,     30080, 46.560144,     552.9,     351.6,     77270,    125901,    181349,      4828,     14975,     11282,      5192,     62544,     90848,    132478,      4291,     12861,      9612,      2815
        81,     30081,187.307320,     157.7,     315.0,     74535,    122145,    185072,      2542,     13683,      4337,      5049,     60387,     88211,    135144,      2222,     11904,      3423,      3037
        82,     30082,152.546581,     376.8,     499.8,     79793,    130060,    187878,      4226,     14809,      7013,      5050,     64591,     93879,    137124,      3767,     12699,      5790,      2754
        83,     30083,113.808487,         0,     248.7,     91209,    149320,    202734,      3947,     14417,     10117,      5666,     73474,    107450,    148135,      3263,     12564,      8149,      3150
        84,     30084, 53.080907,     197.3,     251.8,     87144,    142951,    200520,      4499,     14560,     12487,      5395,     70368,    103056,    146654,      3842,     12731,     10264,      2904
        85,     30085, 57.165840,      62.5,     133.7,     82222,    134456,    196565,      3498,     14020,     11436,      5271,     66738,     97153,    143457,      3097,     12413,     10067,      3060
        86,     30086,388.510529,      15.0,     156.6,     91725,    150030,    204388,       824,     10573,         0,      4607,     73409,    107452,    149721,       783,      9781,         0,      2122
        87,     30087,219.151682,      69.0,         0,         0,         0,      1425,      1779,     12965,         0,         0,         0,         0,       889,      1573,     11393,         0,         0
        88,     30088,205.655239,      69.0,         0,     82293,    134835,    200617,      1771,     12295,      3468,      4208,     66847,     97295,    146095,      1685,     11379,      3043,      2188
        89,     30089,199.281081,     164.5,     335.7,     83821,    134491,    184233,      2189,     12285,      7795,      5869,     68695,     97665,    134163,      2059,     11617,      6849,      3325
        90,     30090,271.340268,     125.2,     716.7,     84028,    138154,    200296,      3525,     13704,      8297,      5392,     68167,     99743,    146264,      2880,     12367,      6618,      3212
        91,     30091,150.566799,     255.2,     117.3,     82549,    132397,    184492,      2184,     12332,      8057,      5824,     67645,     96136,    134363,      2046,     11671,      7088,      3299
        92,     30092,123.970634,     200.0,     198.9,     80350,    131271,    197958,      3060,     13498,     10685,      5160,     65559,     95002,    143887,      2653,     12210,      9377,      3142
        93,     30093,105.465780,     111.4,         0,     74835,    120401,    188251,       807,     10065,         0,      3848,     61246,     87284,    137466,      1104,      9932,         0,      2007
        94,     30094,205.869884,     115.2,         0,     83115,    133779,    179614,      1035,     10394,      5071,      4175,     67565,     96640,    131760,      1459,     10345,      4235,      1928
        95,     30095,184.642664,     284.0,     194.6,     85827,    138084,    191294,      1308,     10621,      9303,      4234,     70367,    100265,    139383,      1805,     10676,      8027,      1954
        96,     30096,163.787822,     270.2,      64.1,     84883,    136422,    190172,      1633,     11427,      8781,      4157,     69586,     99063,    138508,      1830,     11198,      7328,      1919
        97,     30097,         0,         0,         0,     84954,    136513,    181050,        75,      5452,         0,      4508,     68559,     97951,    132880,       127,      6059,         0,      2078
        98,     30098,515.762284,      15.4,       2.7,     95482,    153029,    197596,       192,      6582,         0,      5017,     77115,    110030,    144955,       487,      7735,         0,      2307
        99,     30099, 47.224552,         0,         0,     82829,    134323,    185695,       507,      8512,         0,      4250,     67375,     96929,    136380,      1002,      9129,         0,      1962
       100,     30100,115.285769,     106.7,       2.1,     88873,    143788,    192712,       642,      8624,      6659,      4526,     72266,    103843,    141271,      1343,      9409,      5623,      2086
       101,     30101,226.520192,     440.6,     134.8,     89917,    145181,    198939,       989,      9653,      9922,      4480,     73727,    105380,    144813,      1668,     10216,      8113,      2065
       102,     30102,108.195519,         0,         0,     79979,    129759,    190775,       321,      7133,         0,      4280,     65047,     93597,    140518,       897,      8417,         0,      2225
       103,     30103,195.757101,     228.7,      19.7,     90624,    147194,    200101,       437,      7519,      5948,      4659,     73704,    106253,    146725,      1176,      8796,      4969,      2146
       104,     30104,151.304957,     198.3,     116.0,     93066,    150586,    203359,       724,      8642,     11448,      4671,     76320,    109279,    147965,      1533,      9561,      9505,      2151
       105,     30105, 98.772761,     108.2,      55.1,     96173,    155651,    211904,       451,      7377,     11771,      4905,     78809,    112902,    154125,      1282,      8867,      9812,      2257
       106,     30106,197.688337,     216.6,      76.9,     95401,    154797,    212797,       434,      7428,     11116,      4835,     78216,    112279,    154781,      1177,      8955,      9200,      2226
       107,     30107, 55.090501,         0,         0,     93548,    152384,    211064,       209,      6248,         0,      4844,     76174,    110062,    154689,       706,      7937,         0,      2230
       108,     30108, 88.809657,     171.2,         0,    100024,    162549,    217059,       308,      6681,     11401,      5147,     81678,    117678,    158487,      1075,      8473,      9431,      2365
       109,     30109,946.304060,      12.0,       1.4,    103082,    166841,    218036,       107,      5417,         0,      5500,     82678,    119376,    159674,       322,      7067,         0,      2526
       110,     30110, 95.228257,      21.3,         0,     98839,    161230,    215481,       268,      6504,      5912,      5127,     80213,    116303,    157707,       937,      8244,      4953,      2357
       111,     30111,140.290589,      19.7,         0,    110288,    178387,    229800,       170,      5612,         0,      5835,     88508,    127810,    167897,       549,      7597,         0,      2678
       112,     30112,174.440973,      47.0,         0,    103706,    169651,    227239,       199,      5768,      5550,      5406,     84005,    122188,    165968,       703,      7850,      4554,      2483
       113,     30113,203.628024,     113.2,         0,    101049,    164660,    220969,       233,      6285,      9546,      5237,     82561,    119115,    160772,       914,      8272,      7826,      2406
       114,     30114,154.264831,      86.9,       1.8,    103615,    168976,    230233,       174,      5948,     12862,      5333,     84766,    122321,    166944,       713,      8106,     10558,      2450
       115,     30115, 90.072069,       5.6,      89.5,    121588,    196269,    249789,       215,      5082,         0,      6364,     97523,    140750,    181804,       511,      7423,         0,      2921
       116,     30116,109.047060,      65.1,      29.2,    115287,    187947,    244435,       224,      5270,      6172,      6039,     92714,    134894,    178137,       619,      7632,      4951,      2771
       117,     30117,104.898914,      30.3,      34.2,    109250,    178670,    239344,       193,      5413,     11734,      5672,     88787,    128882,    174065,       687,      7817,      9639,      2604
       118,     30118, 81.197058,      56.2,         0,    107769,    176019,    240471,       152,      5420,     13128,      5575,     87983,    127248,    174075,       639,      7864,     10723,      2560
       119,     30119, 88.410214,       1.0,      35.8,    119539,    192865,    254042,       178,      4853,         0,      6276,     95850,    138248,    185065,       463,      7317,         0,      2880
       120,     30120,230.581588,     123.3,       1.4,    112924,    184115,    250247,       196,      5028,      6074,      5925,     90983,    132243,    182149,       659,      7602,      4791,      2720
       121,     30121,115.036147,      51.4,       7.8,    107155,    174766,    238599,       171,      5150,      9333,      5541,     88089,    126936,    172920,       731,      7774,      7498,      2544
       122,     30122,151.372238,      90.7,         0,    106072,    173042,    238536,       132,      5207,      8855,      5490,     87217,    125683,    172871,       661,      7840,      7080,      2521
       123,     30123,117.795646,         0,         0,    105427,    170531,    257594,        90,      4968,         0,      5613,     84561,    122063,    188347,       542,      7799,         0,      2577
       124,     30124,123.415254,      98.0,       2.3,    104536,    171676,    230975,       141,      4984,      7660,      5490,     85990,    124536,    168635,       694,      7749,      5975,      2521
       125,     30125, 61.781836,      70.0,      64.3,    110681,    181625,    238085,       142,      5090,     13951,      5777,     90980,    131802,    173438,       789,      7913,     11000,      2652
       126,     30126,198.242357,     175.4,      10.6,    108745,    178543,    238506,       117,      5164,     11713,      5689,     89433,    129569,    173774,       730,      8037,      9198,      2612
       127,     30127,127.818309,     105.0,         0,    107666,    177003,    238620,        94,      5112,      8226,      5679,     88487,    128330,    174057,       656,      8054,      6321,      2607
       128,     30128,100.177029,      96.0,       5.9,    114308,    188025,    246154,        97,      5210,     13536,      6006,     93840,    136299,    178977,       731,      8208,     10442,      2756
       129,     30129,233.679796,      66.4,         0,    118287,    195021,    256933,        49,      5639,      8755,      6257,     96951,    141192,    186460,       534,      8890,      6719,      2871
       130,     30130,102.635968,      73.8,       1.7,    112109,    184485,    247131,        71,      5361,     11576,      5903,     92073,    133737,    179717,       635,      8436,      8867,      2710
       131,     30131,120.748304,      90.4,         0,    115545,    190336,    254958,        50,      5616,     11400,      6095,     94801,    137887,    185135,       559,      8849,      8709,      2797
       132,     30132,262.933622,     122.2,       6.6,    126970,    209642,    276591,        64,      6959,     14213,      6756,    103706,    151468,    199658,       572,     10683,     10139,      3100
       133,     30133,420.264584,     194.9,      15.6,    125925,    207827,    270960,        76,      7054,     11910,      6715,    102861,    150145,    195787,       582,     10768,      8451,      3081
       134,     30134,971.602594,       9.6,         0,    122778,    203293,    284918,       102,      8578,         0,      6670,    101229,    147355,    204054,       283,     12526,         0,      3060
       135,     30135,146.137693,       3.4,         0,    122109,    202192,    274767,        85,      7408,         0,      6593,     99996,    146056,    198174,       443,     11161,         0,      3025
       136,     30136,407.556751,     316.8,      23.7,    130131,    215037,    287780,       122,      8752,      8925,      6967,    106098,    155144,    207167,       698,     12943,      6257,      3197
       137,     30137,280.637419,       2.5,      30.7,    129659,    214471,    292921,       223,      9662,         0,      7006,    106008,    154813,    210273,       588,     13855,         0,      3215
       138,     30138,291.975907,     215.9,      54.3,    139656,    230434,    299312,       254,      9938,     15844,      7465,    113409,    165947,    214519,       745,     14213,     10804,      3426
       139,     30139,526.757807,     296.9,      29.0,    147266,    242920,    317580,       396,     12391,     18245,      7852,    119149,    174601,    226774,       903,     16969,     12137,      3605
       140,     30140,823.791016,       5.0,         0,    118616,    196908,    303549,       144,     10821,         0,      6469,    100811,    145601,    213722,       546,     15457,         0,      2969
       141,     30141,421.177376,       5.9,         0,    133521,    220955,    314980,       351,     12612,         0,      7203,    108966,    159356,    225228,       696,     17134,         0,      3306
       142,     30142,476.179051,         0,         0,    125925,    210815,    308093,       351,     13466,         0,      6879,    103212,    152360,    218875,       809,     18113,         0,      3157
       143,     30143,216.839844,      73.8,     109.7,    145909,    240845,    318149,       411,     12397,     19167,      7791,    118146,    173140,    227301,       887,     16928,     12719,      3577
       144,     30144,         0,         0,         0,     97752,    162598,    242300,        11,      5108,         0,      5443,     81511,    118311,    174087,        45,      7778,         0,      2500
       145,     30145,386.115617,      33.3,         0,     61555,     96533,    150711,       253,      7054,         0,      3125,     49160,     69090,    109421,       280,      5685,         0,      2343
       146,     30146,         0,      18.6,         0,     49235,     77286,    146023,       438,      8770,         0,         0,     39357,     55257,    106688,       597,      7635,         0,         0
       147,     30147,         0,       2.8,         0,     42905,     73020,    133905,        16,      2976,         0,         0,     34645,     52435,     96901,        53,      3102,         0,         0
       148,     30148,         0,         0,         0,     45933,     78751,    155517,       149,      6511,         0,         0,     37101,     56615,    113657,       195,      6197,         0,         0
       149,     30149,         0,         0,         0,     38838,     67068,    150920,       460,      9305,         0,         0,     31339,     48094,    111025,       542,      8392,         0,         0
       150,     30150,2427.21499,     616.2,     155.5,     50409,     85251,    164591,       165,      3449,         0,         0,     40742,     61359,    119625,       627,      3757,         0,         0
       151,     30151,         0,      21.4,      46.5,     44878,     71839,    141945,        59,      3966,         0,         0,     36570,     51783,    103576,        40,      4440,         0,         0
       152,     30152,         0,         0,         0,     86295,    142194,    213388,        14,      5003,         0,      4627,     71051,    102950,    156078,        91,      7437,         0,      2132
       153,     30153,1571.18699,         0,         0,    122497,    202980,    304370,       159,     11596,         0,      6645,     99778,    146179,    218475,       503,     16589,         0,      3049
       154,    570001,         0,         0,       0.8,     49915,    112399,    256250,        15,      4562,         0,      7453,     44855,     84685,    180089,         7,      5917,         0,      3415
       155,    570002,990.592547,     502.3,         0,     75931,    157054,    258385,        52,      8248,         0,      6062,     73236,    122520,    187457,      1148,     15031,         0,      2765
       156,    570003,2333.21838,     707.3,         0,     55878,    116341,    201742,         7,      4782,         0,      4648,     54436,     92022,    147721,       882,      9592,         0,      2127
       157,    570004,1299.73698,    1099.8,         0,     85033,    171851,    283294,        29,     10296,         0,      7336,     82234,    134426,    204210,      1875,     17899,         0,      3358
       158,    570005,870.265885,     857.3,         0,     91540,    186891,    297411,       107,     12500,         0,      7149,     86631,    143776,    212924,      2056,     20076,         0,      3272
       159,    570006,3281.93156,     391.8,       2.5,     60307,    131966,    219045,        62,      4014,         0,      8183,     58086,    102874,    158763,       473,      6965,         0,      3631
       160,    570007,2690.21186,    1037.8,         0,     71315,    152018,    243400,        32,      7204,         0,      7076,     68614,    118766,    177838,      1448,     13516,         0,      3152
       161,    570008,277.020743,     159.2,      18.3,    115143,    214565,    344383,       215,     20767,         0,      9672,    105308,    163693,    242186,      1438,     25545,         0,      4416
       162,    570009,945.959635,     572.7,         0,    108194,    199256,    323449,        39,     15112,         0,      9387,     98036,    151056,    229809,      1491,     21869,         0,      4296
       163,    570010,109.891340,      60.2,         0,    118192,    220495,    346026,       139,     18801,         0,      9931,    107302,    167228,    243444,      1421,     24429,         0,      4516
       164,    570011,388.340758,     135.0,         0,    126177,    230662,    360531,       302,     25473,         0,     10732,    110301,    170912,    251547,      1282,     27807,         0,      4900
       165,    570012,4580.44630,         0,     781.7,     63666,    143789,    246323,       789,      4586,         0,      6629,     57775,    109255,    177884,        73,      6683,         0,      2961
       166,    570013,668.526890,     498.7,         0,    110028,    204398,    323987,        22,     12788,         0,     10566,    101011,    156052,    230186,      1329,     19679,         0,      4747
       167,    570014,396.257237,      98.2,         0,    122099,    224745,    351245,        78,     19245,         0,     10467,    108401,    167949,    246160,      1222,     24517,         0,      4766
       168,    570015,238.343642,     109.3,         0,    123778,    227726,    362614,       138,     23031,         0,     10595,    109846,    170152,    253262,      1184,     26541,         0,      4824
       169,    570016,341.616489,     119.3,         0,    140781,    245325,    365363,       276,     28110,         0,     11972,    119304,    179477,    253917,      1218,     28865,         0,      5449
       170,    570017,495.060813,     273.2,     193.2,     79049,    178859,    290518,       226,      7658,         0,      8071,     72178,    136412,    210418,       795,     12798,         0,      3593
       171,    570018,498.318878,     375.0,         0,     88389,    195287,    305530,        72,      9750,         0,      8990,     80509,    148720,    220872,      1137,     16049,         0,      4001
       172,    570019,388.358642,     253.8,         0,    147717,    260740,    387463,       268,     30178,         0,     12620,    125018,    189428,    266112,      1404,     29836,         0,      5713
       173,    570020,500.223717,     342.2,         0,    153430,    267859,    396121,       700,     37675,         0,     13159,    126401,    191604,    272384,      1624,     32692,         0,      5934
       174,    570021,484.164824,     138.0,         0,    130115,    236157,    369167,        54,     20030,         0,     11308,    114240,    175411,    257899,      1028,     24804,         0,      5147
       175,    570022,245.354829,      99.2,      18.3,    139287,    251159,    384294,       140,     25396,         0,     12009,    120565,    185064,    266585,      1196,     27692,         0,      5466
       176,    570023,277.071394,     403.5,     344.0,    170582,    294140,    414541,      1360,     45855,         0,     13677,    136016,    206763,    283821,      1894,     35581,         0,      6585
       177,    570024,652.528921,     239.7,         0,     77839,    176119,    303163,       104,      8360,         0,      7964,     71068,    134319,    217490,       727,     12985,         0,      3545
       178,    570025,639.727979,     540.5,      13.5,     86809,    191810,    318639,        55,     10723,         0,      8846,     79074,    146102,    228069,      1122,     16389,         0,      3938
       179,    570026,627.007270,     214.0,         0,    123180,    223375,    342568,        22,     14046,         0,     12657,    110830,    169394,    243812,       939,     20090,         0,      5583
       180,    570027,316.998040,      44.5,         0,    125149,    227086,    372721,        33,     18834,         0,     11342,    110215,    169297,    259338,       912,     23924,         0,      5163
       181,    570028,256.114285,      95.7,         0,    139428,    241093,    381416,        76,     23764,         0,     12535,    121099,    180635,    265897,      1102,     27015,         0,      5702
       182,    570029,240.050986,     139.5,       3.0,    146362,    253959,    399375,       146,     27833,         0,     12970,    125683,    188223,    275381,      1316,     29139,         0,      5872
       183,    570030,630.443990,     257.3,       4.0,    136658,    236957,    356869,        40,     19883,         0,     12678,    120220,    178257,    252425,       959,     24613,         0,      5706
       184,    570031,439.909944,     339.2,         0,    156833,    268294,    410381,       351,     34835,         0,     13900,    130565,    194980,    280640,      1659,     32229,         0,      6264
