TAZID,CO_TAZID,DevAcres,HH,Job,ATO_Job_byAuto,ATO_Job_byAuto_FF,ATO_Job_byAuto_SL,ATO_Job_byWalk,ATO_Job_byBike,ATO_Job_byTran_wk,ATO_Job_byTran_dr,ATO_HH_byAuto,ATO_HH_byAuto_FF,ATO_HH_byAuto_SL,ATO_HH_byWalk,ATO_HH_byBike,ATO_HH_byTran_wk,ATO_HH_byTran_dr
       460,    570307,326.025869,     359.7,     293.8,    177369,    243887,    425833,       312,     15168,         0,      7750,    118173,    150421,    225971,       641,     19503,         0,      2463
       461,    570308,324.313883,      98.3,         0,    183912,    252637,    420867,       180,     20992,         0,      8047,    121675,    154310,    224287,       575,     21056,         0,      2564
       462,    570309,392.334003,     303.0,       9.3,    193743,    283114,    453257,        69,     36362,         0,     16226,    126493,    165690,    238317,       962,     26930,         0,      5617
       463,    570310,320.493405,      54.2,       9.5,    201781,    299241,    458462,       132,     52294,     22200,     14835,    130019,    171617,    241179,       837,     29745,     12429,      7394
       464,    570311,170.483621,     157.2,     251.8,    208261,    321550,    476564,      1101,     69189,     46321,     13580,    133395,    180736,    249499,      2052,     34544,     21610,      7160
       465,    570312,149.970690,     787.7,      96.3,    210121,    329413,    485723,      1690,     77934,     37104,     13395,    134462,    183885,    253579,      2274,     37553,     21521,      6925
       466,    570313,251.366306,     141.0,      18.3,    182050,    256972,    434032,       313,     21128,         0,     17691,    120464,    155502,    229554,       711,     22613,         0,      6406
       467,    570314,165.113141,     469.7,         0,    197059,    302440,    470473,       354,     49090,     31002,     17792,    127711,    172656,    246106,      1373,     30843,     17050,      6331
       468,    570315,144.882594,     160.0,      21.5,    204105,    317839,    480539,       474,     59424,     67466,     17708,    131221,    178908,    250152,      1602,     33400,     32590,      7469
       469,    570316,331.085742,     317.8,       0.3,    177683,    265790,    462541,       204,     19005,         0,      7671,    118128,    157751,    241414,       697,     23500,         0,      2340
       470,    570317,319.134506,     219.0,     157.5,    181846,    281280,    467753,       221,     25329,         0,      7880,    120232,    163666,    243622,      1058,     26268,         0,      2382
       471,    570318,245.089642,     148.2,       4.2,    182721,    274316,    466375,       340,     32136,     15478,     18344,    120323,    160930,    242879,      1524,     28454,      9700,      5749
       472,    570319,216.694873,     246.0,      34.3,    191938,    303455,    483207,       531,     39229,     24255,     18205,    125118,    172513,    250641,      1774,     30280,     14167,      4875
       473,    570320,189.560930,     365.7,     459.3,    199539,    328300,    498533,       880,     50804,     53056,     19785,    128733,    182566,    257237,      2114,     33483,     26996,      5404
       474,    570321, 68.850473,     132.3,         0,    198567,    312662,    488771,       711,     47809,     40608,     17260,    128567,    176673,    252983,      1954,     32065,     21539,      5425
       475,    570322,1073.86879,     212.3,         0,    170310,    224518,    394691,       115,      8165,         0,      6913,    114167,    141761,    212086,       356,     14512,         0,      2180
       476,    570323,1025.93192,      49.8,         0,    147401,    197128,    393277,         0,      2047,         0,      5393,     99442,    125677,    209110,       106,      7193,         0,      1667
       477,    570324,468.420602,     121.8,         0,    156609,    211531,    410087,         3,      3843,         0,      5876,    105161,    133492,    217178,       232,     10669,         0,      1790
       478,    570325,236.711874,      42.2,         0,    166809,    230282,    432132,        30,      5722,         0,      6504,    111367,    142508,    227515,       324,     13567,         0,      1990
       479,    570326,267.487447,     110.3,      29.8,    170603,    234850,    427746,        81,      8854,         0,      7010,    113861,    145031,    225893,       353,     16656,         0,      2212
       480,    570327,270.333221,     116.3,      58.7,    169717,    234641,    436925,       101,     13078,         0,      6979,    113384,    144905,    229863,       577,     19886,         0,      2142
       481,    570328,171.865275,      98.2,       5.2,    167454,    238137,    452522,        93,      6821,         0,     14161,    111652,    145227,    236054,       490,     14750,         0,      4280
       482,    570329,169.796721,      63.5,         0,    169612,    247328,    458337,       148,     10056,         0,      6211,    113068,    148904,    238642,       574,     18296,         0,      1859
       483,    570330,169.279224,     118.2,         0,    171520,    263195,    473445,       105,     14955,         0,      6570,    114194,    154924,    245477,       645,     21853,         0,      2004
       484,    570331,273.610124,     219.0,         0,    179438,    299043,    503899,         9,     23553,         0,      6945,    118565,    169264,    258803,       821,     26595,         0,      2158
       485,    570332,270.495089,     227.3,         0,    182803,    313604,    516534,        20,     29785,         0,      7260,    120272,    175016,    264778,      1704,     29438,         0,      2266
       486,    570333,699.323138,      83.7,         0,    140885,    191252,    417806,         0,      2185,         0,      9909,     94926,    121560,    218491,       164,      6396,         0,      2792
       487,    570334,427.078226,     107.8,         0,    151325,    208091,    444012,         0,      4024,         0,     10850,    101401,    130478,    230714,       241,      9426,         0,      3131
       488,    570335,424.284023,     100.5,         0,    158032,    230336,    455162,        31,      5755,         0,     11714,    105773,    140259,    236280,       434,     12584,         0,      3428
       489,    570336,170.647210,     170.0,      32.8,    168039,    249528,    469971,       146,      7628,         0,     13119,    111897,    148938,    243602,       617,     15630,         0,      3906
       490,    570337,169.815540,     104.7,     101.3,    171116,    263750,    481943,       171,     11193,         0,     13763,    113754,    154598,    248902,       650,     19371,         0,      4121
       491,    570338,170.421285,      71.2,      11.5,    175530,    280216,    494618,       112,     16645,         0,     14721,    116407,    161465,    254756,       598,     23020,         0,      4573
       492,    570339,253.371126,     164.8,       9.8,    168896,    251091,    486402,       123,      8577,         0,     12624,    112193,    149340,    250473,       521,     16468,         0,      3720
       493,    570340,254.397410,      66.5,      30.0,    171353,    262502,    498073,       142,     12507,         0,     12963,    113636,    153976,    255770,       485,     20155,         0,      3851
       494,    570341,256.111524,      73.5,         0,    175226,    279481,    511925,        83,     18852,         0,     13288,    116073,    160887,    262134,       449,     24158,         0,      4087
       495,    570342,246.495591,      84.3,         0,    176075,    298070,    522279,        10,     25542,         0,     14006,    116432,    168432,    266959,       967,     27700,         0,      4477
       496,    570343,246.833116,     391.0,         0,    180540,    306981,    534677,        34,     32579,         0,     14837,    118428,    172275,    272492,      1623,     30861,         0,      4633
       497,    570344,201.165079,     558.8,      69.8,    206833,    341823,    496859,      1357,     71022,     85712,     18227,    132143,    187972,    257572,      2493,     36522,     40837,      7248
       498,    570345,188.853560,     660.0,     188.0,    220177,    370882,    515722,      1558,     80488,     78725,     11975,    139427,    200323,    266214,      2390,     39372,     38560,      6153
       499,    570346,228.393017,     477.5,     238.8,    202561,    346464,    520780,      1018,     59225,     51014,     19101,    130137,    189447,    266811,      2350,     36563,     24619,      4992
       500,    570347,243.313835,     534.2,     208.7,    201121,    324683,    502350,      1465,     65413,     79392,     21733,    129050,    180963,    259147,      2518,     37030,     37657,      7218
       501,    570348,138.926895,     363.0,      73.5,    210811,    381460,    546860,      1548,     70813,     55555,     14552,    133459,    203106,    279723,      2906,     39345,     24223,      4613
       502,    570349,245.230675,     435.5,    1060.8,    218033,    374856,    526296,      1816,     77906,     96580,     13488,    137618,    201129,    270342,      2832,     39842,     45917,      6138
       503,    570350,183.122334,     715.5,     160.8,    188871,    315298,    505702,       541,     38599,     37571,     18379,    123577,    176502,    259846,      2328,     31645,     20650,      5404
       504,    570351,187.503029,     418.0,     204.5,    223207,    400162,    553217,      2765,     79455,     81762,      9188,    140376,    211432,    281899,      3036,     41201,     38659,      4235
       505,    570352,148.868865,     668.5,     304.2,    228277,    410565,    561655,      4099,     86506,     84903,      9688,    143021,    215876,    286004,      2286,     42601,     42604,      4580
       506,    570353,202.879832,     635.7,       9.7,    185441,    310505,    508321,       486,     36883,     34507,     18000,    121515,    174541,    260511,      2448,     31785,     19706,      5274
       507,    570354, 67.237171,      83.2,      72.8,    197472,    348638,    535362,       811,     45446,     61596,     18383,    127776,    190068,    272914,      2604,     34652,     33133,      4689
       508,    570355,161.115309,     410.8,      63.0,    199827,    355954,    536961,      1174,     52147,     51154,     18248,    128719,    192867,    273727,      2299,     36243,     26919,      4596
       509,    570356,170.663791,     424.2,      68.2,    205440,    377103,    554987,      1089,     62046,     22662,     17809,    130961,    201539,    282892,      2579,     38420,     13131,      4493
       510,    570357,148.898382,     477.7,         0,    218431,    399838,    563908,      2033,     75118,     49131,     12725,    137888,    211351,    287407,      3144,     40970,     22513,      4165
       511,    570358,147.933487,     407.7,     286.3,    227626,    427460,    582344,      3665,     81846,     73344,     10292,    142828,    222964,    296253,      3019,     42238,     35504,      3833
       512,    570359, 98.843221,     395.5,     383.5,    218968,    399058,    556801,      5316,     87428,     75264,     10349,    137034,    210082,    284050,      2590,     43247,     37585,      4072
       513,    570360,171.330692,     578.3,       3.0,    185081,    333859,    534415,       588,     37826,     36098,     14710,    121112,    183385,    273258,      2639,     32700,     20780,      4846
       514,    570361,117.352819,     210.0,     361.8,    196024,    359402,    552921,      1321,     46624,     63797,     20232,    126681,    194268,    281818,      2631,     35534,     34971,      7517
       515,    570362,161.151849,     310.2,      83.7,    200470,    377289,    566141,      1850,     54071,     58115,     20180,    128686,    202082,    288178,      2283,     37572,     31095,      7171
       516,    570363,208.772672,     403.7,     620.7,    204444,    385949,    574059,      1158,     65178,     38373,     16961,    130323,    205565,    291802,      2877,     39710,     22460,      4856
       517,    570364,199.426716,     624.7,      50.5,    224650,    441668,    600558,      3507,     78164,     60638,      4135,    141414,    229165,    304811,      3063,     42013,     34325,      1044
       518,    570365, 81.017228,     182.8,     735.2,    236394,    458287,    609304,      5529,     84568,     87565,      6180,    148050,    236515,    308868,      2466,     43179,     46614,      2508
       519,    570366, 79.118844,       3.3,    1251.3,    234109,    435219,    581825,      6763,     87824,     87295,      3698,    145813,    225931,    295595,      2156,     43688,     46963,      1416
       520,    570367,236.228489,     631.3,       7.7,    185803,    321462,    542809,       621,     40308,     31390,     18338,    121021,    178272,    276323,      2199,     33903,     18584,      7396
       521,    570368,231.938770,     436.7,     424.5,    194569,    356879,    567669,      1628,     48279,     54955,     19615,    125550,    193286,    288048,      2187,     36588,     30216,      7919
       522,    570369,198.844834,     304.0,     644.5,    201483,    376678,    580051,      2054,     57113,     56440,     19579,    128984,    201910,    294115,      2203,     38868,     30725,      7716
       523,    570370,200.328379,     597.3,      34.2,    200678,    374038,    585535,      1411,     67099,     44771,     19490,    128186,    200477,    296728,      2676,     40929,     24302,      7761
       524,    570371,128.411298,     479.5,         0,    216488,    421190,    605660,      2064,     74097,     37721,      7578,    136831,    220629,    306538,      3118,     42141,     22352,      3956
       525,    570372,121.607099,     341.2,       4.3,    221203,    434490,    612428,      3167,     79145,     58241,      3807,    139431,    226214,    309941,      2997,     42890,     34067,       733
       526,    570373,183.935207,     359.2,    1564.0,    226749,    428189,    594273,      5114,     85063,     81270,      3179,    142012,    222801,    301202,      2161,     43817,     44327,      1219
       527,    570374, 76.567498,         0,     137.3,    230137,    425620,    603437,      5892,     91199,     10360,      3008,    142344,    221143,    305408,      1057,     44880,      3942,      1203
       528,    570375,113.272113,     347.7,         0,    228198,    368226,    538125,      5110,     97522,     42005,      7169,    142656,    198849,    275918,      1688,     44109,     20358,      3074
       529,    570376,139.451000,     308.7,      84.3,    226394,    356145,    523464,      6947,     98734,         0,      6992,    141444,    194112,    269570,      1114,     44159,         0,      3031
       530,    570377,201.342521,     655.8,     118.2,    227430,    372893,    553067,      3916,     97060,     70096,      9604,    142154,    200193,    282628,      1752,     44104,     33217,      3692
       531,    570378, 88.287024,     305.2,      81.3,    233975,    396508,    570074,      5271,     99121,     80159,      9105,    145611,    210724,    290558,      2199,     44082,     36839,      3580
       532,    570379,179.840377,         0,    1611.5,    212844,    323744,    499693,      8123,     99337,     82023,      6895,    131907,    178079,    256402,      1865,     43781,     39881,      3305
       533,    570380, 74.057561,     123.2,    1193.3,    223757,    353964,    534313,      7787,     98941,     89014,      6426,    139136,    191902,    272261,      2064,     43225,     44074,      2877
       534,    570381,167.703814,       4.7,    2070.0,    234987,    408038,    564856,      4849,     91705,         0,      7146,    146401,    214920,    288253,      2233,     43677,         0,      3142
       535,    570382,188.849224,     308.2,    1243.8,    244195,    425516,    590054,      4315,     96565,     83742,      9440,    152459,    223606,    300259,      1916,     44095,     39536,      3303
       536,    570383,129.445606,       1.5,     523.7,    237247,    400480,    589312,      3222,     98935,     81450,      8951,    147616,    212416,    298962,      2200,     43954,     38560,      3533
       537,    570384,312.066708,     627.3,     705.0,    246036,    445019,    613800,      6521,     94611,      6544,      4671,    153440,    231585,    311156,      1492,     44344,      2734,      2170
       538,    570385,267.027025,     255.8,    1145.5,    236251,    400112,    598667,      3174,     98321,     60199,      7759,    146927,    211728,    303264,      1561,     44227,     27403,      2729
       539,    570386,420.258464,     225.5,      41.8,    232980,    394559,    596727,      2696,     99034,         0,      3256,    144971,    208553,    301954,       809,     44650,         0,      1340
       540,    570387,239.584463,         0,      87.5,    225428,    410863,    613788,      2979,     97687,     10360,      2317,    138978,    214444,    310197,       192,     45371,      3942,       346
       541,    570388,123.719077,         0,    2901.3,    244005,    471363,    630635,      5583,     94078,      3957,      3099,    151269,    241753,    318870,       757,     44879,      1732,      1220
       542,    570389,136.455374,     343.3,      45.8,    219873,    332589,    518431,      3327,     99163,     84943,      4825,    136967,    183214,    265763,      2694,     43239,     42225,      1799
       543,    570390,207.631649,     849.8,     191.2,    220368,    340105,    491373,      2754,     96564,     68720,      4579,    137671,    185991,    254402,      2968,     41858,     35611,      1743
       544,    570391, 81.714332,     441.2,       1.5,    215080,    329185,    495633,      2295,     98992,     74056,      4408,    133991,    180852,    256409,      2709,     43246,     37302,      1681
       545,    570392, 96.987270,     367.2,      39.7,    218715,    351089,    507154,      2330,     96437,     61956,      5255,    136575,    189567,    260958,      3226,     41630,     31636,      3349
       546,    570393,174.529929,     441.3,       9.5,    214398,    328024,    508995,      1715,     98608,     58174,      4169,    133527,    179636,    261846,      2308,     42983,     30826,      1614
       547,    570394,133.248166,     423.7,     152.3,    217301,    339577,    513825,      2333,     96916,     51872,      4240,    135476,    184498,    263908,      2671,     41965,     26697,      1650
       548,    570395, 92.701464,     304.0,     349.7,    223258,    366182,    527243,      3218,     93279,     50808,      6769,    139287,    195351,    270436,      2661,     40204,     27621,      3884
       549,    570396, 66.637519,       2.0,    1486.8,    229548,    374074,    558575,      3127,     92077,     56215,      7481,    143064,    199005,    285253,      1730,     39577,     29784,      4448
       550,    570397, 60.235834,     104.0,     883.7,    228649,    369023,    537371,      3306,     89510,     59483,      7133,    142526,    196912,    275697,      1815,     38598,     30881,      4557
       551,    570398,517.841939,     363.3,      52.3,    220307,    347846,    551579,      1698,     97085,     25310,      4011,    136993,    186779,    281513,      1056,     41795,     11940,      1718
       552,    570399,201.708921,       2.0,     245.2,    226997,    371880,    578711,      1804,     86615,     32726,      4675,    141643,    197659,    293897,       977,     37365,     16599,      1758
       553,    570400, 35.288356,       1.7,     924.5,    218235,    329852,    503474,     12161,     97363,     97293,     15239,    135738,    182617,    258326,      1682,     43237,     47833,      9720
       554,    570401, 96.554395,     234.7,    1521.0,    217265,    322469,    504999,     10142,     95940,     89340,     15494,    135316,    179459,    258418,      2130,     42652,     45944,      8630
       555,    570402, 47.610893,     115.3,     576.8,    214220,    308273,    464511,      8073,     93759,     88228,      6911,    133754,    173917,    241222,      2584,     42016,     45157,      6219
       556,    570403, 82.006790,     266.7,      22.8,    209207,    296874,    453073,      6570,     91638,     78415,      7840,    130714,    169112,    235970,      3083,     41334,     41440,      6702
       557,    570404, 79.778724,     321.7,      22.2,    205375,    294777,    423126,      7391,     88480,     68405,      9096,    128626,    168049,    223921,      3260,     40271,     37918,      7058
       558,    570405,137.605689,     158.2,     119.5,    216625,    328593,    519632,      7656,     97024,     79388,      8691,    134649,    181186,    264463,      2353,     42414,     40583,      7372
       559,    570406, 59.140161,         0,     196.0,    214438,    318459,    457104,      4898,     93811,     70006,      6189,    133814,    176884,    238584,      2803,     41239,     37527,      6589
       560,    570407,113.119955,     340.3,      34.8,    219049,    331645,    472233,      6107,     91625,     55760,      8290,    136984,    182946,    246207,      2887,     40569,     29142,      8058
       561,    570408,138.886269,     426.7,     177.3,    198627,    297017,    443094,      8118,     87196,     56917,     10365,    124107,    167552,    231839,      2720,     38862,     30117,      8662
       562,    570409,143.254005,     153.5,     212.0,    221181,    356910,    511166,      2319,     92591,     65190,      3936,    138091,    191838,    262463,      3031,     39957,     34938,      2616
       563,    570410,165.904596,     487.8,      28.2,    200187,    310591,    463411,      4707,     87712,     54700,      3462,    124844,    171166,    240408,      2649,     38371,     29228,      2102
       564,    570411,165.678188,     374.5,         0,    217956,    367684,    522977,      3520,     85202,     45070,     10260,    136317,    195928,    268358,      2332,     37118,     25476,     10053
       565,    570412,162.713823,     276.2,      42.8,    214749,    376640,    542927,      3478,     85552,     39219,      5790,    134121,    198943,    276461,      1825,     37150,     22694,      4489
       566,    570413,161.328105,     505.7,     519.7,    211873,    381775,    534118,      2708,     77106,     52981,     12666,    132894,    201003,    272556,      2450,     34163,     29535,     10588
       567,    570414,237.405009,     176.2,         0,    207752,    407420,    551989,       454,     39495,         0,     18030,    130687,    210161,    280682,       656,     21367,         0,      8621
       568,    570415,368.516532,     977.7,     459.8,    211693,    393554,    557605,      2873,     75883,     48938,      9092,    132168,    204666,    282144,      2234,     33679,     26280,      6786
       569,    570416,160.285536,     223.0,    1121.3,    211457,    394187,    556033,      3614,     69061,     62379,     15026,    132261,    205488,    281750,      2948,     31100,     34216,      8107
       570,    570417,201.988092,     997.3,    1133.2,    206210,    396166,    556851,      3254,     57962,     49769,     15879,    129418,    205799,    282619,      2370,     27140,     27305,      9125
       571,    570418,334.977335,     379.2,     343.0,    209657,    423817,    573257,      1487,     45805,     21945,     17795,    131518,    217263,    290214,      1506,     23285,     13326,      8657
       572,    570419,313.155961,     876.8,    1370.3,    206660,    395284,    578395,      2803,     64821,     38147,     14319,    129035,    204860,    291694,      2209,     29722,     23363,      7578
       573,    570420,436.878765,     295.8,         0,    214203,    451761,    596081,       505,     30175,     24163,     17167,    134154,    229021,    299868,       435,     18228,     11260,      8259
       574,    570421,287.806214,     103.8,         0,    219482,    392964,    580985,      1162,     74180,         0,      3888,    137309,    205224,    294330,      1160,     32893,         0,      1284
       575,    570422,461.349833,     307.7,     395.8,    218154,    446269,    610668,       817,     47860,      5853,      1462,    136480,    225952,    307980,       662,     24167,      3541,       499
       576,    570423,134.149755,       9.0,     376.8,    214292,    473248,    620342,       642,     33371,     39827,      1515,    133607,    237875,    311560,       488,     19409,     18837,       504
       577,    570424,         0,         0,         0,     94428,    131241,    220281,         0,      4425,         0,       368,     65882,     85715,    137613,         0,      8534,         0,       329
       578,    570425,         0,         0,         0,    120911,    160040,    283047,         0,     19466,         0,      1371,     81442,    103130,    162045,         0,     20463,         0,       784
       579,    570426, 46.801773,      32.7,         0,    163236,    212942,    350302,         0,     34974,         0,      4869,    104285,    132938,    192724,        33,     22992,         0,      2684
       580,    570427,         0,         0,         0,    149007,    199796,    323636,         0,     38417,         0,      4615,     95541,    123020,    178372,         0,     22422,         0,      1307
       581,    570428,         0,         0,         0,    151570,    238898,    466772,         0,     15055,         0,      2209,     95606,    134464,    239214,         0,     11234,         0,       689
       582,    110001,808.488837,      41.8,         0,    140828,    186940,    397427,         0,      2646,         0,      9563,     94587,    119189,    209271,        62,      6491,         0,      2506
       583,    110002,855.249796,     154.0,         0,    163546,    228504,    458412,         1,      7760,         0,     11475,    108412,    139486,    237083,       184,     14225,         0,      3155
       584,    110003,292.481553,      66.8,       4.3,    171931,    251621,    473914,        28,     14998,         0,     11218,    113490,    149147,    244446,       257,     20718,         0,      3433
       585,    110004,294.666037,      63.3,      16.8,    173167,    259710,    482529,        85,     21703,         0,     10868,    114105,    152113,    248322,       385,     24711,         0,      3423
       586,    110005,320.752912,      33.2,         0,    166299,    234830,    480935,         7,     11305,         0,     10095,    109815,    141274,    246607,       254,     17017,         0,      3042
       587,    110006,282.676445,     141.2,       8.0,    173978,    259566,    498275,        76,     18274,         0,     10871,    114362,    151462,    254685,       347,     21534,         0,      3283
       588,    110007,197.719159,     164.7,     173.8,    173334,    281136,    514819,       196,     29932,         0,     16577,    113253,    159906,    262259,       724,     27902,         0,      7148
       589,    110008,238.466646,      63.7,         0,    172990,    265672,    520107,        40,     18775,         0,     10384,    113298,    152575,    264092,       395,     20845,         0,      3106
       590,    110009,243.711863,     130.8,         0,    173998,    283448,    527158,       396,     30756,         0,     15545,    112906,    159207,    267468,       837,     27658,         0,      6495
       591,    110010,160.871114,     207.7,         0,    179650,    301831,    524518,       756,     38819,         0,     15503,    116008,    166965,    266397,      1298,     31661,         0,      6068
       592,    110011,233.180172,     155.3,      12.8,    172799,    277340,    538769,        40,     18684,         0,     10064,    112801,    156605,    272645,       348,     20011,         0,      2954
       593,    110012,246.229317,     170.0,     111.3,    174475,    303258,    556726,       470,     30864,         0,      9601,    112957,    166766,    280902,       785,     27022,         0,      2765
       594,    110013,161.043528,     305.0,     309.0,    182229,    330737,    576921,      1120,     38933,         0,     22454,    117208,    178746,    290300,      1121,     31047,         0,      9231
       595,    110014,319.157127,     533.0,     583.8,    195166,    368569,    601787,      2454,     52499,     24613,     23175,    124235,    195436,    302409,      1532,     36050,     14517,     10823
       596,    110015,161.325425,     391.5,      32.7,    208496,    407728,    625965,      1359,     67280,     44128,     20762,    131505,    212498,    314119,      2122,     40334,     27379,      9722
       597,    110016,317.596462,     194.0,       2.5,    168013,    263719,    544900,        41,     17299,         0,      9630,    109780,    150627,    274506,       352,     18056,         0,      2738
       598,    110017,382.327897,     107.7,      48.7,    169105,    267636,    559207,       141,     24833,         0,      9388,    110034,    151934,    281035,       413,     22346,         0,      2732
       599,    110018,407.626590,     132.0,     136.3,    179825,    314057,    568480,       583,     34720,         0,     22994,    115530,    171141,    285935,       771,     28083,         0,      9499
       600,    110019,316.912999,     279.8,    1509.0,    198050,    368806,    614776,      2662,     52554,     25487,     22575,    125664,    195363,    308085,      1434,     35080,     15314,     10779
       601,    110020,158.411057,     399.2,      52.3,    212879,    409812,    617287,      1649,     67256,     30333,     22721,    133961,    212929,    309564,      2092,     39173,     18193,     10084
       602,    110021,300.627445,      63.5,         0,    167705,    266927,    551005,        56,     21548,         0,      8384,    109352,    150861,    276701,       748,     19573,         0,      2410
       603,    110022,280.538355,     249.0,       9.3,    178015,    283933,    536626,        19,     32405,         0,     12284,    116569,    162891,    272695,       972,     30333,         0,      3895
       604,    110023,217.218657,     365.7,      32.5,    193073,    326088,    523958,      2159,     48128,     33928,     18032,    124341,    180152,    268013,      2242,     36845,     20074,      7157
       605,    110024,122.083688,      21.5,     390.0,    202352,    353091,    540717,      2905,     59813,     26525,     17715,    129250,    191667,    276044,      2073,     39824,     17804,      6952
       606,    110025,114.888821,     335.8,         0,    202365,    354082,    548971,      1954,     68968,         0,     17955,    128892,    191800,    279746,      2495,     41798,         0,      7292
       607,    110026,113.581375,     312.8,      33.2,    221139,    397331,    565252,      1690,     77630,         0,     15728,    139096,    210112,    287376,      3191,     43363,         0,      6696
       608,    110027,318.177258,     216.8,       2.3,    179920,    293508,    512120,       221,     34072,         0,     17455,    117288,    165776,    261649,       842,     30658,         0,      7256
       609,    110028,322.965080,     887.2,     754.7,    191064,    335294,    539261,      2224,     48450,     20862,     17906,    122897,    183124,    274417,      2230,     36884,     13412,      6779
       610,    110029,161.549315,     186.5,    1398.0,    203593,    369616,    562044,      3885,     62161,     39378,     18936,    129717,    197858,    285187,      1921,     40630,     25736,      7430
       611,    110030,155.150370,     394.2,     290.7,    212472,    393421,    574900,      2869,     71229,     48722,     17793,    134206,    207436,    291021,      2297,     42506,     23422,      6988
       612,    110031,160.530331,     472.5,      77.0,    222205,    420539,    588329,      1613,     80270,     53779,     16789,    139222,    218924,    297590,      3060,     44102,     24542,      7067
       613,    110032,162.058246,     154.5,         0,    179769,    297593,    530361,       485,     38012,         0,     16906,    116751,    166778,    269314,      1328,     31955,         0,      6800
       614,    110033,322.582879,     888.0,     282.2,    190995,    335414,    543663,      2360,     50544,     23117,     17984,    122513,    182566,    276015,      2211,     37116,     14171,      7021
       615,    110034,160.729178,     171.0,    1466.8,    204923,    379332,    575704,      3580,     64336,     42552,     18556,    130145,    201219,    291016,      1874,     41018,     27501,      7430
       616,    110035,160.821628,     396.5,     265.2,    214683,    412899,    597868,      2672,     73439,     61991,     17212,    135139,    215279,    301427,      2406,     42947,     33765,      7118
       617,    110036,158.779450,     510.5,      38.2,    222116,    421695,    598320,      1542,     81199,     54678,     13439,    138879,    219058,    301944,      3154,     44451,     25692,      6465
       618,    110037,323.347410,     270.7,     381.8,    191917,    348847,    560811,      1752,     52000,     22615,     24254,    122573,    187144,    283525,      1969,     36971,     14059,     10245
       619,    110038,160.826017,      14.3,     106.3,    206324,    400262,    600739,      2348,     66028,     41195,     22250,    130449,    209436,    302728,      1909,     40856,     26300,      9708
       620,    110039,175.835329,     371.0,      12.0,    215266,    436841,    624895,      1641,     75029,     62183,     17330,    134899,    224803,    314159,      2637,     42815,     33319,      9260
       621,    110040,147.196358,     571.3,       5.5,    224243,    467642,    641254,      2004,     82631,     51412,     15504,    139562,    237623,    322114,      3229,     44374,     24526,      7174
       622,    110041,139.654921,     520.7,     690.0,    232881,    429164,    586966,      2606,     85952,     71042,      5220,    145422,    223641,    297763,      2339,     44677,     32040,      2865
       623,    110042,131.570953,         0,     245.3,    217517,    390465,    567201,      4526,     92654,         0,       251,    131933,    205008,    288138,      1123,     45890,         0,        11
       624,    110043,169.276334,     515.3,     461.3,    230898,    443057,    602784,      2283,     86974,     69628,     14831,    143681,    228466,    304745,      2381,     45182,     32333,      6449
       625,    110044,170.986404,     487.3,     276.8,    224778,    433210,    595225,      5888,     88064,     69179,     12797,    139293,    222512,    300429,      2406,     45561,     31012,      6161
       626,    110045, 76.280559,         0,     826.2,    221113,    401548,    583172,     12607,     93442,      5862,      8567,    133336,    207912,    294810,      1054,     46160,      2426,      2289
       627,    110046,168.668328,     388.7,     520.7,    226980,    458699,    625214,      8186,     88668,     65286,     11653,    139900,    232690,    314396,      2531,     45455,     29144,      5814
       628,    110047, 85.394452,         0,    4190.0,    226516,    428289,    613471,     16045,     93633,         0,      3419,    136917,    218101,    308927,      1275,     46211,         0,       865
       629,    110048,3845.60384,         0,    1574.0,    217478,    355475,    516669,      1574,     99446,       192,      4503,    131762,    185913,    263483,         0,     43367,       124,       775
       630,    110049,179.923693,         0,    3456.2,    227783,    427715,    600036,     13275,     97258,      3752,      8880,    137743,    218962,    302387,       162,     46409,      2064,      2384
       631,    110050,264.629133,         0,    7337.2,    238332,    466663,    638597,     15614,     97206,         0,      3829,    144676,    235305,    320669,       619,     46585,         0,       972
       632,    110051,141.935288,     388.7,      45.3,    220734,    408186,    643740,      2991,     99911,         0,      3446,    133133,    208720,    321880,      1758,     46210,         0,       821
       633,    110052,585.318650,         0,     448.0,    238713,    425293,    672217,      3810,     99052,     48069,      5081,    145900,    217789,    334754,       796,     45044,     19562,      1283
       634,    110053,582.233303,      45.5,   14182.0,    225308,    435131,    604893,     14491,     90946,     38572,      8770,    136543,    218598,    303803,       479,     42121,     21545,      2903
       635,    110054,502.793857,     163.0,     239.5,    234466,    386469,    596486,       336,     95956,         0,      4892,    146833,    204301,    302316,       333,     41207,         0,      1614
       636,    110055,815.171313,     390.7,     229.2,    235657,    384659,    578109,       229,     82272,         0,      5113,    147437,    202930,    293643,       478,     35664,         0,      2398
       637,    110056,519.310280,     569.3,      92.8,    237379,    428926,    613215,       401,     58392,         0,      5194,    147205,    218014,    307356,      1073,     28027,         0,      2736
       638,    110057,373.899559,     681.7,     337.3,    241943,    462972,    635635,       675,     46489,      3561,      7029,    148173,    231614,    316733,      1434,     24714,      2267,      3189
       639,    110058,255.156577,       4.5,      68.2,    240746,    459446,    618847,       647,     37033,      7228,      7135,    147590,    230030,    309024,       660,     21007,      4594,      3296
       640,    110059,122.211186,         0,         0,    261966,    500972,    627105,       289,     27158,         0,      7283,    157205,    248747,    312265,       100,     17505,         0,      2957
